=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.08.10 17:36:38 =~=~=~=~=~=~=~=~=~=~=~=
3586,112601396,49846.01,27.44,-1.099,-0.442
3588,112661395,49845.13,27.44,-1.075,-0.351
3590,112721395,49845.06,27.44,-1.045,0.309
3592,112781395,49844.95,27.44,-1.019,0.492
3594,112841395,49844.79,27.44,-1.010,0.337
3596,112901396,49845.43,27.44,-1.032,0.051
3598,112961395,49844.70,27.44,-1.038,-0.275
3600,113021395,49844.42,27.44,-1.067,-0.362
3602,113081395,49843.73,27.44,-1.064,-0.411
3604,113141395,49843.56,27.44,-1.011,0.220
3606,113201396,49846.12,27.44,-1.038,0.680
3608,113261394,49844.61,27.44,-1.022,-0.034
3610,113321395,49844.40,27.44,-0.998,0.108
3612,113381395,49846.28,27.44,-1.024,0.307
3614,113441395,49845.16,27.44,-1.025,-0.185
3616,113501396,49845.04,27.44,-1.025,-0.169
3618,113561394,49845.71,27.45,-1.014,0.121
3620,113621395,49845.69,27.45,-1.014,0.185
3622,113681395,49846.67,27.45,-1.055,-0.127
3624,113741394,49845.08,27.45,-1.063,-0.561
3626,113801396,49845.52,27.45,-1.124,-0.605
3628,113861394,49844.80,27.45,-1.102,-0.588
3630,113921403,49844.75,27.45,-1.072,0.266
3632,113981395,49845.05,27.45,-1.068,0.404
3634,114041395,49845.73,27.45,-1.079,0.118
3636,114101396,49845.27,27.45,-1.060,0.022
3638,114161394,49845.96,27.45,-1.113,-0.094
3640,114221395,49844.83,27.45,-1.094,-0.503
3642,114281395,49845.05,27.46,-1.084,0.119
3644,114341394,49845.34,27.46,-1.068,0.281
3646,114401396,49844.73,27.46,-1.089,0.028
3648,114461395,49844.16,27.46,-1.052,-0.125
3650,114521394,49845.57,27.46,-1.062,0.416
3652,114581395,49845.27,27.46,-1.078,-0.038
3654,114641395,49844.44,27.46,-1.059,-0.197
3656,114701396,49845.33,27.46,-1.058,0.202
3658,114761395,49843.93,27.47,-1.052,0.013
3660,114821395,49845.03,27.47,-1.070,-0.069
3662,114881395,49844.65,27.47,-1.079,-0.173
3664,114941394,49844.83,27.47,-1.082,-0.163
3666,115001396,49844.33,27.47,-1.013,0.327
3668,115061395,49843.72,27.47,-1.017,0.622
3670,115121395,49845.89,27.47,-1.045,0.033
3672,115181395,49845.91,27.47,-1.073,-0.245
3674,115241395,49846.83,27.47,-1.079,-0.273
3676,115301396,49846.73,27.47,-1.111,-0.195
3678,115361394,49844.40,27.47,-1.091,-0.495
3680,115421395,49845.41,27.48,-1.079,0.120
3682,115481395,49845.77,27.48,-1.073,0.333
3684,115541395,49844.67,27.47,-1.065,0.045
3686,115601396,49845.10,27.48,-1.030,0.226
3688,115661395,49845.78,27.48,-1.035,0.481
3690,115721395,49845.14,27.48,-1.060,-0.165
