=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.08.15 20:10:54 =~=~=~=~=~=~=~=~=~=~=~=
4463,146851641,100052.32,25.87,-0.175,-0.406,-0.123,-93.953,-94.565
4465,146912389,100054.30,25.88,-0.226,-0.574,-0.617,-93.959,-94.565
4467,146977423,100048.16,25.88,-0.183,-0.056,-0.580,-93.976,-94.571
4469,147042391,100049.41,25.86,-0.148,-0.161,0.332,-93.967,-94.568
4471,147102516,100048.35,25.87,-0.098,-0.072,0.679,-93.955,-94.565
4473,147162828,100050.93,25.88,-0.128,-0.289,0.495,-93.951,-94.563
4475,147223060,100049.42,25.88,-0.140,-0.162,-0.288,-93.957,-94.564
4477,147287147,100045.36,25.88,-0.100,0.180,-0.219,-93.966,-94.566
4479,147353392,100050.17,25.87,-0.092,-0.226,0.479,-93.945,-94.560
4481,147413706,100050.74,25.87,-0.099,-0.273,0.347,-93.940,-94.559
4483,147474018,100045.38,25.88,-0.075,0.178,-0.189,-93.947,-94.560
4485,147534956,100051.73,25.88,-0.109,-0.358,0.109,-93.936,-94.558
4487,147594392,100049.47,25.88,-0.118,-0.166,-0.189,-93.945,-94.559
4489,147664479,100052.20,25.87,-0.160,-0.396,-0.334,-93.949,-94.558
4491,147724928,100052.98,25.87,-0.178,-0.463,-0.348,-93.952,-94.558
4493,147785020,100049.93,25.88,-0.191,-0.205,-0.429,-93.962,-94.559
4495,147846149,100048.63,25.88,-0.135,-0.096,-0.066,-93.958,-94.558
4497,147915331,100049.61,25.86,-0.117,-0.178,0.663,-93.953,-94.556
4499,147975521,100048.80,25.87,-0.098,-0.110,0.346,-93.949,-94.554
4501,148035947,100047.45,25.88,-0.090,0.004,0.156,-93.946,-94.552
4503,148095625,100050.65,25.88,-0.114,-0.266,0.071,-93.938,-94.549
4505,148157197,100046.15,25.88,-0.074,0.113,-0.092,-93.943,-94.548
4507,148226877,100047.71,25.87,-0.028,-0.018,0.500,-93.926,-94.545
4509,148286544,100048.93,25.87,-0.022,-0.121,0.669,-93.913,-94.542
4511,148346389,100049.95,25.88,-0.024,-0.207,0.217,-93.903,-94.540
4513,148406687,100049.34,25.88,-0.067,-0.156,-0.241,-93.908,-94.540
4515,148467389,100045.80,25.89,-0.055,0.143,-0.622,-93.916,-94.543
4517,148527441,100045.88,25.89,-0.029,0.137,0.055,-93.906,-94.540
4519,148587579,100050.17,25.89,-0.065,-0.225,0.320,-93.897,-94.539
4521,148647392,100047.71,25.90,-0.076,-0.018,-0.340,-93.902,-94.539
4523,148708389,100047.08,25.89,-0.083,0.036,-0.362,-93.903,-94.539
4525,148768392,100049.29,25.90,-0.123,-0.151,-0.244,-93.910,-94.541
4527,148828958,100049.15,25.90,-0.153,-0.139,-0.512,-93.923,-94.543
4529,148888517,100050.11,25.90,-0.155,-0.220,-0.334,-93.922,-94.542
4531,148948408,100048.23,25.90,-0.145,-0.062,-0.043,-93.925,-94.543
4533,149008545,100051.12,25.90,-0.208,-0.305,-0.204,-93.934,-94.545
4535,149069392,100046.99,25.90,-0.158,0.042,-0.463,-93.941,-94.545
4537,149131393,100048.04,25.90,-0.139,-0.046,0.422,-93.941,-94.544
4539,149191951,100049.05,25.90,-0.137,-0.130,0.375,-93.939,-94.545
4541,149252149,100047.98,25.90,-0.100,-0.040,0.253,-93.939,-94.545
4543,149319872,100049.02,25.88,-0.126,-0.129,0.260,-93.945,-94.546
4545,149383950,100047.48,25.89,-0.128,0.002,-0.264,-93.957,-94.548
4547,149451155,100049.80,25.87,-0.108,-0.194,0.091,-93.951,-94.547
4549,149512391,100047.08,25.88,-0.085,0.035,0.307,-93.954,-94.548
4551,149574389,100049.41,25.88,-0.082,-0.161,0.265,-93.946,-94.546
4553,149641958,100049.73,25.87,-0.099,-0.188,0.089,-93.948,-94.547
4555,149704150,100046.25,25.87,-0.095,0.105,-0.306,-93.959,-94.549
4557,149764392,100049.91,25.88,-0.103,-0.203,-0.013,-93.953,-94.547
4559,149831707,100050.54,25.87,-0.082,-0.256,0.248,-93.943,-94.544
4561,149891944,100050.97,25.88,-0.098,-0.293,0.170,-93.939,-94.543
4563,149953150,100050.52,25.88,-0.121,-0.254,-0.294,-93.947,-94.545
4565,150022046,100047.22,25.87,-0.107,0.023,-0.371,-93.949,-94.546
4567,150083389,100050.64,25.88,-0.122,-0.265,0.042,-93.947,-94.547
4569,150143390,100050.84,25.88,-0.148,-0.282,-0.104,-93.950,-94.547
4571,150203389,100048.36,25.89,-0.146,-0.073,-0.409,-93.953,-94.547
4573,150264201,100050.07,25.89,-0.168,-0.217,-0.174,-93.959,-94.549
4575,150333283,100049.92,25.88,-0.132,-0.205,0.043,-93.951,-94.548
4577,150394389,100046.95,25.88,-0.123,0.046,0.229,-93.959,-94.549
4579,150454389,100047.69,25.89,-0.094,-0.016,0.178,-93.947,-94.545
4581,150514389,100047.53,25.89,-0.095,-0.003,0.355,-93.943,-94.545
4583,150574392,100047.09,25.90,-0.058,0.034,0.209,-93.937,-94.545
4585,150634392,100047.96,25.90,-0.094,-0.039,0.227,-93.939,-94.547
4587,150695389,100048.38,25.90,-0.124,-0.074,-0.465,-93.946,-94.549
4589,150755389,100050.64,25.90,-0.129,-0.265,-0.249,-93.938,-94.547
4591,150815389,100047.47,25.90,-0.142,0.002,-0.212,-93.948,-94.549
4593,150875391,100048.71,25.91,-0.134,-0.102,-0.206,-93.947,-94.549
4595,150938151,100048.36,25.90,-0.151,-0.073,0.024,-93.958,-94.551
4597,151005203,100045.45,25.89,-0.091,0.173,-0.001,-93.948,-94.548
4599,151065552,100049.37,25.89,-0.093,-0.158,0.624,-93.934,-94.545
4601,151125904,100051.06,25.90,-0.126,-0.301,0.141,-93.934,-94.545
4603,151192880,100050.98,25.90,-0.167,-0.293,-0.513,-93.950,-94.548
4605,151256039,100046.11,25.88,-0.128,0.117,-0.489,-93.957,-94.549
4607,151316452,100049.52,25.89,-0.169,-0.170,0.063,-93.957,-94.548
4609,151376771,100051.34,25.89,-0.189,-0.324,-0.247,-93.956,-94.548
4611,151437074,100049.74,25.90,-0.193,-0.189,-0.269,-93.963,-94.550
4613,151503702,100046.48,25.89,-0.117,0.086,0.113,-93.958,-94.550
4615,151567376,100047.69,25.89,-0.083,-0.016,0.865,-93.946,-94.547
4617,151627634,100046.12,25.89,-0.049,0.116,0.592,-93.937,-94.546
4619,151687928,100051.06,25.90,-0.108,-0.301,0.239,-93.934,-94.544
4621,151751147,100047.86,25.89,-0.081,-0.030,-0.361,-93.941,-94.546
4623,151819197,100047.36,25.88,-0.032,0.011,0.299,-93.930,-94.543
4625,151882391,100050.00,25.88,-0.036,-0.211,0.585,-93.920,-94.543
4627,151948947,100052.45,25.88,-0.062,-0.417,0.115,-93.914,-94.542
4629,152009219,100047.33,25.89,-0.038,0.014,-0.271,-93.921,-94.545
4631,152070193,100043.60,25.89,0.000,0.329,-0.009,-93.923,-94.546
4633,152139511,100048.37,25.88,-0.026,-0.074,0.338,-93.913,-94.544
4635,152199685,100049.38,25.89,-0.044,-0.159,-0.032,-93.907,-94.544
4637,152259389,100048.95,25.89,-0.069,-0.122,-0.333,-93.910,-94.545
4639,152320389,100047.84,25.90,-0.048,-0.029,-0.257,-93.901,-94.543
4641,152380392,100048.12,25.90,-0.036,-0.052,0.232,-93.899,-94.543
4643,152441389,100050.54,25.90,-0.040,-0.256,0.275,-93.895,-94.543
4645,152501389,100048.71,25.90,-0.054,-0.103,-0.084,-93.897,-94.542
4647,152564142,100046.40,25.90,-0.041,0.093,-0.307,-93.901,-94.544
4649,152630900,100045.17,25.89,-0.031,0.196,0.004,-93.904,-94.545
4651,152694956,100048.67,25.89,-0.042,-0.099,0.160,-93.901,-94.546
4653,152760866,100046.11,25.88,-0.020,0.117,0.057,-93.900,-94.545
4655,152821700,100048.88,25.89,-0.037,-0.116,0.134,-93.890,-94.544
4657,152881865,100048.83,25.89,-0.039,-0.112,-0.026,-93.885,-94.543
4659,152942094,100049.27,25.90,-0.070,-0.149,-0.200,-93.889,-94.543
4661,153008755,100047.07,25.89,-0.089,0.036,-0.544,-93.905,-94.547
4663,153072389,100048.91,25.89,-0.056,-0.119,-0.066,-93.893,-94.544
4665,153132735,100051.21,25.89,-0.122,-0.313,0.167,-93.899,-94.546
4667,153193053,100049.16,25.90,-0.119,-0.140,-0.657,-93.904,-94.548
4669,153253952,100051.39,25.90,-0.116,-0.328,-0.008,-93.900,-94.547
4671,153315951,100051.15,25.91,-0.152,-0.308,-0.075,-93.914,-94.550
4673,153375391,100051.41,25.91,-0.203,-0.329,-0.676,-93.928,-94.554
4675,153435391,100047.52,25.91,-0.174,-0.002,-0.612,-93.934,-94.554
4677,153500731,100048.66,25.91,-0.154,-0.098,0.237,-93.930,-94.555
4679,153564147,100049.66,25.90,-0.158,-0.182,0.322,-93.933,-94.555
4681,153626200,100047.13,25.90,-0.131,0.031,0.049,-93.940,-94.557
4683,153686389,100047.48,25.90,-0.126,0.002,0.195,-93.938,-94.557
4685,153746390,100051.18,25.91,-0.178,-0.311,-0.003,-93.941,-94.558
4687,153811336,100048.72,25.90,-0.157,-0.103,-0.377,-93.945,-94.558
4689,153876197,100049.64,25.89,-0.123,-0.181,0.278,-93.941,-94.557
4691,153945423,100047.38,25.88,-0.095,0.011,0.439,-93.944,-94.558
4693,154005765,100051.24,25.89,-0.152,-0.316,0.083,-93.943,-94.558
4695,154065392,100049.16,25.90,-0.155,-0.141,-0.509,-93.950,-94.560
4697,154126390,100046.87,25.90,-0.116,0.053,-0.096,-93.945,-94.559
4699,154186392,100050.98,25.91,-0.113,-0.293,0.530,-93.936,-94.557
4701,154255079,100048.61,25.90,-0.114,-0.093,0.158,-93.947,-94.559
4703,154316523,100045.62,25.89,-0.084,0.159,-0.113,-93.945,-94.560
4705,154376388,100045.02,25.90,-0.051,0.208,0.322,-93.936,-94.558
4707,154437390,100049.66,25.90,-0.082,-0.182,0.435,-93.926,-94.556
4709,154503188,100049.48,25.91,-0.092,-0.168,-0.127,-93.933,-94.558
4711,154567389,100047.17,25.89,-0.063,0.027,-0.101,-93.932,-94.558
4713,154627552,100050.49,25.90,-0.094,-0.252,0.175,-93.927,-94.557
4715,154687921,100048.56,25.90,-0.127,-0.090,-0.433,-93.937,-94.559
4717,154748241,100050.78,25.91,-0.159,-0.277,-0.563,-93.939,-94.559
4719,154813975,100044.12,25.90,-0.092,0.285,-0.229,-93.950,-94.562
4721,154878400,100045.33,25.90,-0.053,0.183,0.596,-93.933,-94.559
4723,154938736,100045.04,25.90,-0.006,0.207,0.764,-93.918,-94.555
4725,154999014,100051.71,25.90,-0.059,-0.355,0.587,-93.908,-94.553
4727,155059952,100051.24,25.91,-0.073,-0.316,-0.279,-93.911,-94.553
4729,155119392,100047.82,25.91,-0.053,-0.027,-0.302,-93.912,-94.554
4731,155179417,100050.55,25.91,-0.080,-0.257,0.013,-93.907,-94.553
4733,155239724,100048.97,25.91,-0.082,-0.124,-0.229,-93.908,-94.553
4735,155300053,100047.92,25.92,-0.100,-0.035,-0.300,-93.914,-94.555
4737,155360960,100053.27,25.92,-0.161,-0.487,-0.323,-93.916,-94.556
4739,155420392,100048.41,25.92,-0.142,-0.077,-0.554,-93.926,-94.558
4741,155480392,100047.80,25.92,-0.121,-0.025,-0.023,-93.923,-94.558
4743,155540756,100049.15,25.92,-0.124,-0.139,0.273,-93.919,-94.558
4745,155601065,100049.49,25.92,-0.129,-0.168,0.051,-93.921,-94.558
4747,155661958,100050.10,25.92,-0.106,-0.220,0.123,-93.915,-94.557
4749,155723151,100045.15,25.92,-0.072,0.198,0.220,-93.925,-94.560
4751,155783390,100049.55,25.92,-0.115,-0.173,0.120,-93.923,-94.559
4753,155843389,100054.77,25.92,-0.196,-0.613,-0.398,-93.927,-94.561
4755,155909338,100050.40,25.92,-0.178,-0.245,-0.790,-93.936,-94.562
4757,155973147,100047.21,25.91,-0.140,0.024,-0.072,-93.942,-94.564
4759,156042612,100047.71,25.89,-0.127,-0.018,0.342,-93.942,-94.564
4761,156102694,100050.20,25.90,-0.150,-0.228,0.194,-93.942,-94.564
4763,156163053,100050.27,25.90,-0.162,-0.234,-0.175,-93.944,-94.565
4765,156223392,100050.03,25.91,-0.173,-0.213,-0.226,-93.947,-94.566
4767,156284197,100047.23,25.91,-0.146,0.023,-0.135,-93.955,-94.567
4769,156353584,100048.95,25.90,-0.105,-0.123,0.446,-93.944,-94.566
4771,156413674,100049.20,25.90,-0.112,-0.143,0.489,-93.941,-94.566
4773,156473467,100049.69,25.91,-0.131,-0.185,-0.101,-93.942,-94.565
4775,156534389,100050.74,25.91,-0.137,-0.273,-0.169,-93.939,-94.564
4777,156594392,100053.70,25.91,-0.177,-0.523,-0.100,-93.945,-94.565
4779,156656392,100047.70,25.92,-0.153,-0.017,-0.471,-93.965,-94.569
4781,156716392,100046.60,25.92,-0.105,0.075,0.119,-93.954,-94.566
4783,156776392,100047.42,25.92,-0.093,0.007,0.613,-93.946,-94.564
4785,156844917,100050.11,25.91,-0.115,-0.221,0.233,-93.939,-94.562
4787,156910800,100048.56,25.91,-0.107,-0.090,-0.108,-93.947,-94.565
4789,156975389,100048.26,25.90,-0.068,-0.064,0.179,-93.939,-94.563
4791,157035555,100049.70,25.90,-0.114,-0.185,0.209,-93.943,-94.565
4793,157096389,100050.35,25.91,-0.107,-0.240,-0.316,-93.936,-94.564
4795,157156389,100049.31,25.91,-0.136,-0.153,-0.161,-93.945,-94.565
4797,157221963,100043.53,25.91,-0.117,0.334,-0.558,-93.965,-94.570
4799,157286392,100049.72,25.90,-0.108,-0.187,0.233,-93.943,-94.566
4801,157346820,100048.88,25.91,-0.098,-0.116,0.434,-93.940,-94.565
4803,157407065,100051.16,25.91,-0.146,-0.309,-0.084,-93.944,-94.566
4805,157467959,100047.07,25.92,-0.131,0.036,-0.523,-93.955,-94.568
4807,157530147,100052.68,25.91,-0.143,-0.437,0.127,-93.948,-94.566
4809,157597496,100047.02,25.90,-0.121,0.041,0.009,-93.959,-94.568
4811,157657992,100049.75,25.91,-0.111,-0.190,0.123,-93.949,-94.565
4813,157718107,100049.23,25.91,-0.137,-0.146,0.094,-93.954,-94.566
4815,157779155,100048.72,25.92,-0.108,-0.103,-0.160,-93.951,-94.565
4817,157848532,100049.66,25.91,-0.107,-0.182,0.312,-93.950,-94.566
4819,157908707,100044.79,25.91,-0.064,0.228,0.075,-93.952,-94.566
4821,157968956,100050.27,25.91,-0.108,-0.234,0.249,-93.942,-94.564
4823,158028389,100047.23,25.92,-0.122,0.023,-0.391,-93.951,-94.566
4825,158090192,100048.84,25.92,-0.105,-0.114,-0.178,-93.946,-94.565
4827,158159705,100047.04,25.90,-0.048,0.039,0.473,-93.939,-94.564
4829,158219748,100049.95,25.91,-0.075,-0.206,0.497,-93.931,-94.562
4831,158279456,100047.80,25.91,-0.037,-0.026,0.014,-93.923,-94.560
4833,158340389,100051.21,25.92,-0.099,-0.313,0.097,-93.924,-94.561
4835,158400392,100046.70,25.92,-0.073,0.067,-0.551,-93.933,-94.562
4837,158469155,100049.48,25.92,-0.068,-0.167,0.163,-93.925,-94.559
4839,158530389,100046.40,25.91,-0.028,0.093,0.280,-93.919,-94.558
4841,158590435,100050.30,25.92,-0.039,-0.237,0.411,-93.905,-94.555
4843,158651389,100051.82,25.92,-0.074,-0.365,-0.001,-93.903,-94.554
4845,158717359,100047.96,25.92,-0.052,-0.039,-0.388,-93.910,-94.556
4847,158781389,100048.48,25.91,-0.073,-0.083,-0.085,-93.914,-94.555
4849,158841703,100046.40,25.91,-0.048,0.093,-0.132,-93.910,-94.555
4851,158901862,100047.38,25.92,-0.056,0.010,0.149,-93.905,-94.554
4853,158962016,100047.92,25.92,-0.085,-0.036,-0.154,-93.909,-94.556
4855,159028347,100050.82,25.91,-0.101,-0.280,-0.233,-93.909,-94.556
4857,159092389,100046.42,25.91,-0.035,0.091,0.090,-93.905,-94.556
4859,159152719,100050.07,25.91,-0.040,-0.217,0.603,-93.891,-94.553
4861,159213064,100049.12,25.92,-0.041,-0.137,0.147,-93.891,-94.553
4863,159273957,100052.26,25.92,-0.108,-0.401,-0.292,-93.899,-94.554
4865,159333392,100049.37,25.93,-0.149,-0.158,-0.960,-93.918,-94.559
4867,159403513,100050.26,25.91,-0.127,-0.233,-0.487,-93.914,-94.557
4869,159463931,100044.17,25.91,-0.038,0.280,0.406,-93.909,-94.556
4871,159523965,100046.12,25.92,-0.048,0.116,0.718,-93.901,-94.554
4873,159585147,100044.08,25.92,0.009,0.288,0.307,-93.893,-94.552
4875,159654328,100047.39,25.90,-0.034,0.009,0.423,-93.894,-94.552
4877,159714703,100046.31,25.91,-0.011,0.100,-0.132,-93.888,-94.550
4879,159774956,100049.90,25.92,-0.062,-0.203,0.047,-93.886,-94.550
4881,159834389,100047.14,25.92,-0.037,0.030,-0.354,-93.884,-94.550
4883,159896197,100048.63,25.92,-0.042,-0.096,0.132,-93.881,-94.550
4885,159959389,100045.67,25.92,-0.016,0.154,0.043,-93.886,-94.551
4887,160025488,100048.80,25.92,-0.078,-0.110,-0.068,-93.886,-94.551
4889,160085389,100046.36,25.92,-0.054,0.096,-0.445,-93.886,-94.552
4891,160145668,100048.72,25.92,-0.048,-0.103,0.234,-93.874,-94.550
4893,160206392,100050.59,25.93,-0.106,-0.261,-0.019,-93.886,-94.553
4895,160266392,100048.76,25.93,-0.095,-0.106,-0.560,-93.889,-94.554
4897,160327389,100048.26,25.93,-0.076,-0.064,0.048,-93.889,-94.554
4899,160387389,100048.63,25.93,-0.092,-0.096,0.118,-93.891,-94.554
4901,160447389,100048.17,25.93,-0.083,-0.057,-0.107,-93.889,-94.554
4903,160507392,100052.27,25.94,-0.120,-0.402,0.054,-93.891,-94.554
4905,160567392,100050.23,25.94,-0.147,-0.231,-0.447,-93.904,-94.557
4907,160628389,100050.77,25.94,-0.150,-0.276,-0.427,-93.909,-94.558
4909,160688389,100050.05,25.94,-0.152,-0.216,-0.089,-93.913,-94.558
4911,160748389,100050.37,25.94,-0.194,-0.242,-0.292,-93.924,-94.559
4913,160808388,100045.92,25.94,-0.157,0.133,-0.468,-93.931,-94.561
4915,160868389,100050.41,25.94,-0.171,-0.246,0.284,-93.925,-94.559
4917,160929388,100053.66,25.94,-0.201,-0.520,0.125,-93.930,-94.561
4919,160989389,100052.50,25.94,-0.241,-0.422,-0.461,-93.946,-94.563
4921,161049389,100047.91,25.94,-0.238,-0.035,-0.763,-93.962,-94.567
4923,161109392,100051.64,25.94,-0.249,-0.350,-0.123,-93.965,-94.568
4925,161169392,100048.70,25.94,-0.219,-0.102,0.098,-93.971,-94.568
4927,161230389,100048.92,25.94,-0.197,-0.120,0.308,-93.972,-94.568
4929,161290389,100053.33,25.94,-0.248,-0.492,0.216,-93.974,-94.569
4931,161350389,100046.95,25.94,-0.205,0.046,-0.396,-93.983,-94.571
4933,161410392,100051.67,25.94,-0.201,-0.352,0.355,-93.977,-94.570
4935,161471393,100052.57,25.94,-0.225,-0.427,0.247,-93.989,-94.573
4937,161534147,100052.98,25.94,-0.268,-0.463,-0.430,-94.005,-94.576
4939,161600504,100048.40,25.93,-0.262,-0.076,-0.666,-94.022,-94.579
4941,161660777,100051.54,25.93,-0.227,-0.341,0.135,-94.008,-94.576
4943,161728252,100046.36,25.93,-0.166,0.096,0.609,-94.014,-94.577
4945,161792151,100049.50,25.92,-0.161,-0.169,0.573,-94.006,-94.575
4947,161852389,100044.98,25.92,-0.061,0.212,0.586,-93.990,-94.572
4949,161912389,100049.88,25.93,-0.045,-0.201,1.215,-93.965,-94.567
4951,161972389,100046.55,25.93,-0.043,0.080,0.380,-93.967,-94.568
4953,162032389,100047.07,25.94,-0.054,0.036,-0.173,-93.961,-94.566
4955,162093147,100049.21,25.94,-0.058,-0.145,-0.001,-93.953,-94.564
4957,162153389,100049.02,25.94,-0.068,-0.129,-0.012,-93.950,-94.563
4959,162213390,100045.97,25.94,-0.037,0.129,-0.109,-93.945,-94.561
4961,162273389,100046.80,25.94,-0.059,0.058,0.088,-93.943,-94.561
4963,162333388,100050.20,25.94,-0.107,-0.228,-0.263,-93.940,-94.559
4965,162394151,100051.84,25.94,-0.164,-0.366,-0.618,-93.951,-94.561
4967,162454389,100051.63,25.94,-0.200,-0.348,-0.806,-93.960,-94.563
4969,162514389,100048.85,25.95,-0.144,-0.114,-0.292,-93.954,-94.561
4971,162574389,100050.05,25.95,-0.177,-0.215,0.301,-93.959,-94.562
4973,162634389,100048.96,25.95,-0.178,-0.123,-0.305,-93.963,-94.562
4975,162695148,100050.26,25.95,-0.192,-0.233,-0.114,-93.967,-94.564
4977,162755389,100052.77,25.95,-0.219,-0.445,-0.109,-93.968,-94.564
4979,162815388,100047.77,25.95,-0.152,-0.022,-0.056,-93.966,-94.563
4981,162875389,100049.57,25.95,-0.169,-0.175,0.445,-93.966,-94.562
4983,162935389,100049.27,25.95,-0.184,-0.149,-0.126,-93.970,-94.563
4985,162996151,100049.49,25.95,-0.161,-0.168,-0.055,-93.968,-94.563
4987,163065346,100050.46,25.94,-0.134,-0.250,0.438,-93.962,-94.562
4989,163125721,100049.09,25.93,-0.118,-0.134,0.359,-93.961,-94.561
4991,163185945,100045.47,25.94,-0.102,0.171,0.038,-93.963,-94.561
4993,163245389,100051.12,25.94,-0.135,-0.305,0.104,-93.951,-94.558
4995,163307197,100047.63,25.94,-0.130,-0.012,-0.203,-93.963,-94.560
4997,163376507,100052.71,25.92,-0.139,-0.440,0.059,-93.954,-94.559
4999,163436758,100047.84,25.93,-0.120,-0.029,0.025,-93.959,-94.560
5001,163496431,100046.88,25.93,-0.115,0.053,-0.078,-93.958,-94.559
5003,163557389,100048.30,25.94,-0.128,-0.068,0.024,-93.955,-94.558
5005,163617392,100047.78,25.94,-0.109,-0.024,0.020,-93.955,-94.558
5007,163679392,100046.59,25.94,-0.101,0.076,0.150,-93.960,-94.559
5009,163739392,100049.37,25.94,-0.124,-0.158,0.062,-93.954,-94.558
5011,163799392,100050.03,25.94,-0.114,-0.214,-0.004,-93.946,-94.556
5013,163859392,100049.61,25.95,-0.125,-0.178,0.034,-93.947,-94.556
5015,163928270,100049.43,25.93,-0.113,-0.163,-0.072,-93.948,-94.556
5017,163990389,100049.38,25.93,-0.095,-0.159,0.191,-93.945,-94.557
5019,164050389,100046.93,25.93,-0.071,0.048,0.215,-93.942,-94.556
5021,164110389,100050.14,25.94,-0.090,-0.223,0.212,-93.933,-94.554
5023,164170389,100047.90,25.94,-0.098,-0.034,-0.178,-93.937,-94.554
5025,164239265,100050.11,25.93,-0.115,-0.220,-0.202,-93.938,-94.554
5027,164300148,100051.56,25.93,-0.137,-0.343,-0.120,-93.941,-94.554
5029,164360389,100048.77,25.93,-0.150,-0.108,-0.399,-93.951,-94.556
5031,164420389,100048.40,25.94,-0.122,-0.076,-0.165,-93.943,-94.554
5033,164480389,100045.92,25.94,-0.095,0.133,0.298,-93.943,-94.554
5035,164548917,100042.56,25.93,-0.011,0.416,0.495,-93.930,-94.551
5037,164611197,100050.55,25.93,-0.045,-0.257,0.913,-93.916,-94.548
5039,164671389,100049.29,25.93,-0.064,-0.151,-0.041,-93.918,-94.549
5041,164731389,100049.43,25.94,-0.094,-0.163,-0.476,-93.922,-94.549
5043,164791389,100050.84,25.94,-0.097,-0.282,-0.290,-93.915,-94.548
5045,164851389,100044.36,25.94,-0.074,0.265,-0.207,-93.924,-94.549
5047,164912246,100044.25,25.95,-0.049,0.274,0.050,-93.921,-94.549
5049,164972389,100046.16,25.95,-0.049,0.112,0.397,-93.912,-94.546
5051,165032389,100049.64,25.95,-0.061,-0.181,0.237,-93.902,-94.544
5053,165092389,100049.40,25.95,-0.060,-0.160,0.049,-93.898,-94.544
5055,165152389,100048.27,25.95,-0.049,-0.066,-0.015,-93.894,-94.542
5057,165213193,100046.80,25.95,-0.029,0.058,0.104,-93.893,-94.542
5059,165273389,100052.40,25.95,-0.107,-0.413,-0.004,-93.893,-94.542
5061,165333389,100051.67,25.95,-0.152,-0.352,-0.840,-93.905,-94.545
5063,165393389,100049.47,25.95,-0.149,-0.166,-0.723,-93.911,-94.546
5065,165453389,100050.30,25.95,-0.151,-0.236,-0.101,-93.911,-94.546
5067,165514197,100051.02,25.96,-0.163,-0.297,-0.004,-93.916,-94.547
5069,165583489,100047.78,25.94,-0.077,-0.024,0.223,-93.910,-94.547
5071,165643801,100050.50,25.94,-0.097,-0.253,0.714,-93.903,-94.545
5073,165703458,100046.98,25.95,-0.062,0.043,0.026,-93.902,-94.545
5075,165764389,100048.74,25.95,-0.026,-0.105,0.477,-93.883,-94.541
5077,165824392,100049.71,25.95,-0.059,-0.187,0.381,-93.889,-94.542
5079,165893133,100044.41,25.95,-0.058,0.260,-0.542,-93.909,-94.547
5081,165954389,100046.80,25.94,-0.064,0.059,-0.200,-93.900,-94.545
5083,166014422,100050.35,25.94,-0.074,-0.241,0.177,-93.889,-94.543
5085,166075389,100050.13,25.94,-0.104,-0.222,-0.110,-93.894,-94.543
5087,166141157,100049.89,25.95,-0.108,-0.202,-0.383,-93.902,-94.546
5089,166205389,100046.73,25.93,-0.075,0.065,-0.059,-93.905,-94.547
5091,166265451,100049.88,25.94,-0.095,-0.200,0.228,-93.899,-94.545
5093,166325717,100049.80,25.94,-0.122,-0.195,-0.179,-93.903,-94.546
5095,166386109,100048.40,25.95,-0.115,-0.076,-0.350,-93.906,-94.546
5097,166450696,100049.66,25.94,-0.145,-0.183,-0.130,-93.919,-94.549
5099,166516321,100045.47,25.93,-0.042,0.171,0.112,-93.901,-94.545
5101,166576531,100046.69,25.94,-0.074,0.068,0.697,-93.902,-94.545
5103,166636946,100052.35,25.94,-0.074,-0.409,0.114,-93.885,-94.542
5105,166697957,100052.59,25.95,-0.120,-0.430,0.009,-93.897,-94.544
5107,166757391,100048.04,25.95,-0.109,-0.046,-0.672,-93.906,-94.545
5109,166817392,100050.22,25.95,-0.137,-0.230,-0.214,-93.906,-94.545
5111,166877558,100049.33,25.96,-0.143,-0.155,-0.257,-93.910,-94.546
5113,166937928,100048.84,25.96,-0.138,-0.114,-0.140,-93.912,-94.546
5115,166998961,100048.83,25.96,-0.113,-0.112,0.161,-93.909,-94.546
5117,167058392,100049.30,25.96,-0.112,-0.152,0.308,-93.907,-94.545
5119,167119197,100047.16,25.96,-0.093,0.029,0.064,-93.912,-94.547
5121,167179389,100046.68,25.96,-0.066,0.069,0.222,-93.904,-94.544
5123,167239389,100044.30,25.96,-0.046,0.269,0.285,-93.904,-94.544
5125,167299951,100048.59,25.96,-0.041,-0.092,0.377,-93.890,-94.541
5127,167359392,100046.11,25.96,-0.049,0.117,0.124,-93.895,-94.542
5129,167420197,100048.12,25.96,-0.027,-0.053,0.024,-93.885,-94.540
5131,167480388,100047.79,25.96,-0.030,-0.024,0.305,-93.881,-94.539
5133,167540389,100048.77,25.96,-0.064,-0.107,-0.176,-93.884,-94.540
5135,167601958,100049.46,25.96,-0.099,-0.165,-0.495,-93.891,-94.541
5137,167669759,100046.30,25.95,-0.098,0.101,-0.539,-93.901,-94.543
5139,167730392,100047.32,25.95,-0.069,0.015,0.027,-93.895,-94.541
5141,167790448,100045.36,25.95,-0.060,0.180,0.312,-93.897,-94.540
5143,167850901,100045.41,25.95,-0.055,0.176,0.061,-93.891,-94.539
5145,167910435,100051.16,25.96,-0.104,-0.308,0.087,-93.884,-94.539
5147,167974201,100047.66,25.95,-0.098,-0.014,-0.386,-93.897,-94.542
5149,168041391,100046.91,25.94,-0.093,0.049,-0.169,-93.904,-94.544
5151,168101484,100049.84,25.95,-0.102,-0.198,0.118,-93.896,-94.542
5153,168161392,100051.25,25.95,-0.134,-0.316,-0.054,-93.897,-94.543
