=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.08.10 18:05:49 =~=~=~=~=~=~=~=~=~=~=~=
seq,timestamp_us,pressure_pa,temperature_c,altitude_m,raw_altitude_m,climb_rate_mps
3957,127944449,99714.70,28.23,-0.824,-0.943,-0.236
3959,128004397,99715.02,28.23,-0.818,-0.970,-0.277
3961,128064396,99713.28,28.23,-0.853,-0.823,-0.260
3963,128124416,99713.66,28.23,-0.793,-0.856,-0.110
3965,128184396,99714.40,28.23,-0.827,-0.918,0.486
3967,128244422,99712.09,28.22,-0.843,-0.723,-0.486
3969,128304397,99713.34,28.22,-0.838,-0.828,-0.236
3971,128364396,99717.75,28.22,-0.913,-1.201,-0.103
3973,128424416,99716.33,28.22,-0.933,-1.080,-0.777
3975,128484408,99714.81,28.22,-0.949,-0.953,-0.540
3977,128544450,99714.50,28.22,-0.973,-0.926,-0.435
3979,128604397,99710.88,28.22,-0.926,-0.620,-0.221
3981,128664397,99715.71,28.21,-0.903,-1.028,0.686
3983,128724416,99713.19,28.21,-0.862,-0.815,0.665
3985,128784397,99713.70,28.21,-0.833,-0.858,0.540
3987,128844423,99715.93,28.21,-0.840,-1.047,0.471
3989,128904397,99715.58,28.21,-0.881,-1.017,-0.189
3991,128964397,99710.10,28.21,-0.801,-0.554,-0.303
3993,129024416,99714.02,28.21,-0.801,-0.885,0.759
3995,129084397,99715.56,28.21,-0.841,-1.016,0.143
3997,129144489,99712.20,28.21,-0.826,-0.731,-0.449
3999,129204397,99710.70,28.22,-0.765,-0.605,0.217
4001,129264409,99713.09,28.21,-0.793,-0.807,0.575
4003,129324416,99710.24,28.22,-0.794,-0.566,-0.276
4005,129384397,99713.54,28.21,-0.797,-0.845,-0.026
4007,129444423,99711.63,28.22,-0.774,-0.683,0.170
4009,129504397,99716.35,28.22,-0.813,-1.082,0.169
4011,129564397,99716.00,28.22,-0.849,-1.053,-0.376
4013,129624416,99714.77,28.22,-0.889,-0.949,-0.759
4015,129684397,99715.67,28.22,-0.886,-1.025,-0.487
4017,129744450,99715.09,28.22,-0.908,-0.977,-0.120
4019,129804397,99713.47,28.22,-0.890,-0.838,-0.253
4021,129864396,99711.79,28.22,-0.864,-0.697,0.153
4023,129924416,99712.27,28.22,-0.861,-0.738,0.262
4025,129984397,99711.99,28.22,-0.858,-0.714,0.083
4027,130044432,99715.19,28.22,-0.887,-0.984,0.024
4029,130104397,99715.87,28.22,-0.899,-1.042,-0.178
4031,130164398,99716.05,28.22,-0.930,-1.057,-0.297
4033,130224416,99711.66,28.22,-0.833,-0.685,-0.017
4035,130284397,99712.84,28.23,-0.841,-0.786,0.827
4037,130344450,99714.53,28.23,-0.845,-0.929,0.148
4039,130404397,99713.88,28.23,-0.832,-0.873,0.078
4041,130464396,99717.10,28.23,-0.868,-1.146,0.060
4043,130524416,99716.41,28.23,-0.887,-1.087,-0.360
4045,130584397,99713.34,28.23,-0.863,-0.827,-0.303
4047,130644433,99711.33,28.23,-0.843,-0.657,0.090
4049,130704397,99713.50,28.23,-0.862,-0.842,0.140
4051,130764397,99713.70,28.22,-0.883,-0.858,-0.186
4053,130824427,99713.52,28.22,-0.886,-0.843,-0.265
4055,130884397,99714.41,28.22,-0.861,-0.918,0.127
4057,130944450,99713.30,28.22,-0.853,-0.825,0.307
4059,131004397,99715.01,28.22,-0.888,-0.969,-0.051
4061,131064396,99715.23,28.22,-0.882,-0.988,-0.241
4063,131124416,99713.62,28.22,-0.889,-0.851,-0.087
4065,131184397,99715.88,28.22,-0.921,-1.042,-0.226
4067,131244423,99715.05,28.22,-0.944,-0.972,-0.420
4069,131304397,99717.37,28.22,-1.005,-1.169,-0.563
4071,131364396,99710.33,28.21,-0.963,-0.573,-0.700
4073,131424417,99712.97,28.21,-0.957,-0.796,0.198
4075,131484397,99712.45,28.21,-0.932,-0.753,0.365
4077,131544450,99715.73,28.21,-0.932,-1.030,0.432
4079,131604408,99713.40,28.21,-0.892,-0.833,0.310
4081,131664396,99712.48,28.21,-0.924,-0.755,0.075
4083,131724416,99716.47,28.21,-0.924,-1.093,-0.148
4085,131784397,99714.87,28.21,-0.923,-0.957,0.103
4087,131844424,99713.56,28.20,-0.882,-0.846,0.098
4089,131904397,99711.34,28.21,-0.794,-0.658,0.779
4091,131964397,99713.88,28.20,-0.808,-0.873,0.954
4093,132024416,99714.66,28.21,-0.819,-0.940,0.053
4095,132084397,99714.26,28.20,-0.840,-0.905,-0.243
4097,132144476,99714.77,28.20,-0.862,-0.949,-0.366
4099,132204397,99714.45,28.20,-0.891,-0.921,-0.421
4101,132264396,99715.96,28.20,-0.928,-1.050,-0.501
4103,132324416,99712.21,28.20,-0.902,-0.733,-0.409
4105,132384408,99711.49,28.20,-0.888,-0.672,0.096
4107,132444423,99716.45,28.20,-0.879,-1.091,0.459
4109,132504397,99715.20,28.20,-0.888,-0.986,0.259
4111,132564396,99712.88,28.20,-0.891,-0.788,-0.289
4113,132624416,99715.27,28.20,-0.904,-0.991,-0.117
4115,132684397,99711.75,28.20,-0.866,-0.693,0.010
4117,132744450,99715.12,28.20,-0.856,-0.979,0.455
4119,132804397,99713.05,28.20,-0.872,-0.803,0.128
4121,132864396,99715.77,28.20,-0.889,-1.034,-0.229
4123,132924416,99716.29,28.20,-0.901,-1.078,-0.106
4125,132984397,99715.78,28.20,-0.933,-1.034,-0.340
4127,133044422,99715.24,28.21,-0.955,-0.989,-0.548
4129,133104397,99711.42,28.21,-0.916,-0.666,-0.275
4131,133164405,99713.56,28.21,-0.904,-0.846,0.384
4133,133224416,99710.01,28.21,-0.878,-0.546,0.247
4135,133284397,99714.39,28.21,-0.867,-0.917,0.406
4137,133344450,99713.61,28.21,-0.852,-0.851,0.433
4139,133404397,99716.12,28.21,-0.910,-1.063,-0.069
4141,133464396,99713.84,28.21,-0.908,-0.870,-0.606
4143,133524416,99710.86,28.21,-0.832,-0.618,0.129
4145,133584397,99711.91,28.21,-0.805,-0.708,0.901
4147,133644432,99716.74,28.21,-0.868,-1.116,0.321
4149,133704397,99713.58,28.21,-0.889,-0.848,-0.702
4151,133764397,99712.86,28.21,-0.875,-0.787,-0.423
4153,133824416,99714.27,28.21,-0.905,-0.906,-0.001
4155,133884397,99714.08,28.21,-0.912,-0.890,-0.297
4157,133944458,99712.77,28.21,-0.902,-0.780,-0.137
4159,134004397,99715.41,28.21,-0.920,-1.002,0.072
4161,134064396,99713.94,28.21,-0.862,-0.879,0.218
4163,134124416,99715.07,28.21,-0.853,-0.974,0.653
4165,134184397,99716.50,28.21,-0.886,-1.095,0.109
4167,134244423,99714.66,28.21,-0.918,-0.939,-0.563
4169,134304397,99713.49,28.21,-0.899,-0.841,-0.442
4171,134364396,99718.88,28.21,-0.905,-1.297,0.370
4173,134424416,99717.44,28.21,-0.900,-1.175,0.186
4175,134484397,99717.05,28.21,-0.940,-1.142,-0.281
4177,134544450,99711.43,28.21,-0.892,-0.667,-0.479
4179,134604397,99713.87,28.21,-0.856,-0.872,0.525
4181,134664397,99715.85,28.21,-0.898,-1.040,0.441
4183,134724427,99712.48,28.21,-0.890,-0.754,-0.449
4185,134784397,99715.70,28.20,-0.922,-1.028,-0.147
4187,134844422,99713.20,28.21,-0.889,-0.815,-0.115
4189,134904397,99716.03,28.20,-0.919,-1.055,0.174
4191,134964396,99716.72,28.20,-0.974,-1.114,-0.431
4193,135024416,99711.09,28.20,-0.925,-0.637,-0.621
4195,135084397,99711.93,28.20,-0.879,-0.708,0.494
4197,135144476,99716.77,28.20,-0.934,-1.117,0.546
4199,135204397,99711.17,28.20,-0.895,-0.645,-0.376
4201,135264396,99715.60,28.20,-0.875,-1.019,0.427
4203,135324416,99713.48,28.20,-0.868,-0.839,0.426
4205,135384397,99711.05,28.20,-0.838,-0.635,0.031
4207,135444422,99709.56,28.20,-0.788,-0.508,0.425
4209,135504408,99716.08,28.20,-0.848,-1.059,0.507
4211,135564397,99711.85,28.20,-0.831,-0.702,-0.391
4213,135624416,99716.65,28.20,-0.909,-1.108,-0.306
4215,135684397,99715.55,28.20,-0.951,-1.015,-0.888
4217,135744449,99716.88,28.20,-0.937,-1.128,-0.444
4219,135804397,99713.88,28.20,-0.890,-0.873,0.293
4221,135864396,99715.25,28.20,-0.888,-0.990,0.453
4223,135924416,99715.77,28.20,-0.904,-1.034,0.082
4225,135984397,99711.31,28.20,-0.862,-0.656,-0.147
4227,136044422,99713.50,28.20,-0.839,-0.841,0.462
4229,136104397,99714.88,28.20,-0.866,-0.959,0.338
4231,136164396,99711.48,28.20,-0.837,-0.671,-0.212
4233,136224416,99713.93,28.20,-0.844,-0.878,0.204
4235,136284408,99715.36,28.20,-0.875,-0.999,-0.025
4237,136344450,99715.51,28.19,-0.927,-1.011,-0.577
4239,136404397,99711.09,28.19,-0.893,-0.637,-0.635
4241,136464396,99716.01,28.19,-0.909,-1.054,0.253
4243,136524416,99713.36,28.19,-0.882,-0.829,0.136
4245,136584397,99713.51,28.19,-0.880,-0.842,0.164
4247,136644433,99714.40,28.19,-0.907,-0.918,-0.050
4249,136704397,99709.88,28.19,-0.858,-0.535,-0.210
4251,136764397,99714.52,28.19,-0.853,-0.928,0.555
4253,136824416,99711.93,28.19,-0.840,-0.709,0.295
4255,136884397,99714.02,28.19,-0.901,-0.885,-0.240
4257,136944450,99716.23,28.19,-0.921,-1.072,-0.546
4259,137004397,99715.03,28.19,-0.966,-0.971,-0.493
4261,137064408,99710.80,28.19,-0.884,-0.613,-0.325
4263,137124416,99716.59,28.19,-0.936,-1.102,0.634
4265,137184397,99715.11,28.19,-0.960,-0.978,-0.403
4267,137244422,99713.70,28.18,-0.980,-0.859,-0.587
4269,137304397,99712.23,28.18,-0.970,-0.734,-0.340
4271,137364397,99712.11,28.18,-0.940,-0.723,0.178
4273,137424416,99715.32,28.18,-0.970,-0.996,0.335
4275,137484397,99714.20,28.18,-0.948,-0.900,-0.057
4277,137544450,99711.02,28.18,-0.896,-0.632,0.287
4279,137604397,99714.71,28.18,-0.895,-0.944,0.628
4281,137664397,99717.17,28.18,-0.906,-1.152,0.329
4283,137724416,99717.16,28.18,-0.955,-1.150,-0.275
4285,137784397,99715.84,28.17,-0.949,-1.039,-0.589
4287,137844432,99716.02,28.17,-0.920,-1.054,0.125
4289,137904397,99714.97,28.17,-0.911,-0.966,0.325
4291,137964397,99717.06,28.17,-0.958,-1.143,-0.088
4293,138024416,99715.77,28.17,-0.973,-1.033,-0.559
4295,138084397,99713.16,28.17,-0.936,-0.812,-0.203
4297,138144476,99716.30,28.17,-0.925,-1.078,0.494
4299,138204397,99713.09,28.17,-0.904,-0.807,0.277
4301,138264396,99713.56,28.17,-0.878,-0.847,0.248
4303,138324416,99714.95,28.17,-0.877,-0.963,0.411
4305,138384397,99710.72,28.17,-0.867,-0.606,-0.060
4307,138444423,99715.41,28.17,-0.881,-1.002,0.055
4309,138504397,99711.95,28.17,-0.872,-0.711,-0.025
4311,138564397,99713.23,28.17,-0.880,-0.818,-0.078
4313,138624427,99712.12,28.17,-0.868,-0.724,0.003
4315,138684397,99715.62,28.17,-0.916,-1.021,-0.028
4317,138744450,99716.55,28.16,-0.973,-1.099,-0.615
4319,138804397,99713.59,28.16,-0.961,-0.849,-0.714
4321,138864396,99713.60,28.16,-0.915,-0.850,0.184
4323,138924416,99715.37,28.16,-0.903,-1.000,0.682
4325,138984397,99718.55,28.16,-0.940,-1.269,0.231
4327,139044423,99712.60,28.16,-0.911,-0.766,-0.374
4329,139104397,99714.58,28.16,-0.917,-0.932,0.029
4331,139164396,99715.95,28.16,-0.972,-1.049,-0.174
4333,139224417,99715.63,28.16,-0.947,-1.022,-0.407
4335,139284397,99710.83,28.16,-0.897,-0.616,0.237
4337,139344450,99714.77,28.16,-0.943,-0.949,0.265
4339,139404408,99715.23,28.16,-0.915,-0.987,-0.062
4341,139464396,99713.97,28.16,-0.896,-0.881,0.326
4343,139524416,99712.06,28.16,-0.890,-0.720,0.108
4345,139584397,99712.55,28.16,-0.873,-0.761,0.109
4347,139644433,99713.80,28.15,-0.862,-0.866,0.355
4349,139704397,99712.37,28.15,-0.822,-0.746,0.361
4351,139764397,99716.98,28.15,-0.886,-1.136,0.249
4353,139824416,99714.49,28.15,-0.902,-0.925,-0.644
4355,139884397,99709.98,28.15,-0.868,-0.543,-0.418
4357,139944450,99711.77,28.15,-0.852,-0.696,0.310
4359,140004397,99714.95,28.15,-0.883,-0.965,0.297
4361,140064396,99717.77,28.15,-0.919,-1.202,-0.217
4363,140124416,99713.28,28.15,-0.970,-0.823,-0.818
4365,140184404,99712.70,28.15,-0.936,-0.774,-0.678
4367,140244423,99714.32,28.15,-0.944,-0.911,0.332
4369,140304397,99717.54,28.15,-0.974,-1.183,0.033
4371,140364396,99710.55,28.15,-0.926,-0.592,-0.263
4373,140424416,99713.41,28.15,-0.947,-0.834,0.155
4375,140484397,99712.15,28.15,-0.900,-0.727,0.178
4377,140544449,99711.51,28.15,-0.839,-0.673,0.752
4379,140604397,99714.41,28.15,-0.858,-0.918,0.731
4381,140664397,99710.09,28.15,-0.804,-0.553,0.091
4383,140724416,99709.24,28.15,-0.761,-0.481,0.554
4385,140784397,99714.95,28.15,-0.812,-0.964,0.496
4387,140844423,99715.95,28.15,-0.856,-1.048,-0.414
4389,140904397,99714.24,28.15,-0.857,-0.904,-0.585
4391,140964405,99711.48,28.15,-0.855,-0.670,-0.287
4393,141024416,99714.79,28.15,-0.876,-0.950,-0.071
4395,141084397,99712.55,28.16,-0.889,-0.761,-0.248
4397,141144476,99713.30,28.15,-0.909,-0.825,-0.362
4399,141204397,99711.40,28.16,-0.879,-0.663,-0.127
4401,141264396,99716.34,28.16,-0.901,-1.082,0.346
4403,141324416,99713.03,28.16,-0.898,-0.802,-0.106
4405,141384397,99717.08,28.16,-0.957,-1.144,-0.289
4407,141444423,99710.86,28.16,-0.893,-0.618,-0.394
4409,141504397,99715.84,28.15,-0.915,-1.040,0.450
4411,141564397,99710.67,28.15,-0.908,-0.602,-0.147
4413,141624416,99713.34,28.15,-0.914,-0.828,-0.110
4415,141684397,99714.11,28.15,-0.912,-0.893,0.138
4417,141744458,99713.90,28.15,-0.889,-0.875,0.173
4419,141804397,99713.12,28.15,-0.871,-0.809,0.313
4421,141864396,99713.55,28.15,-0.854,-0.845,0.304
4423,141924416,99714.70,28.15,-0.862,-0.943,0.238
4425,141984397,99713.27,28.15,-0.872,-0.821,-0.142
4427,142044423,99716.38,28.15,-0.872,-1.084,-0.025
4429,142104397,99714.21,28.15,-0.839,-0.902,0.235
4431,142164396,99712.20,28.15,-0.854,-0.732,0.054
4433,142224416,99712.77,28.15,-0.832,-0.780,-0.084
4435,142284397,99717.74,28.14,-0.904,-1.201,0.099
4437,142344450,99718.33,28.14,-0.952,-1.250,-0.751
4439,142404397,99712.86,28.15,-0.909,-0.787,-0.614
4441,142464396,99712.27,28.14,-0.874,-0.737,0.301
4443,142524427,99711.99,28.15,-0.874,-0.714,0.392
4445,142584397,99714.80,28.14,-0.882,-0.952,0.120
4447,142644433,99714.62,28.15,-0.867,-0.936,0.138
4449,142704397,99719.36,28.15,-0.907,-1.337,0.172
4451,142764396,99714.60,28.14,-0.899,-0.935,-0.380
4453,142824416,99715.91,28.15,-0.920,-1.045,-0.261
4455,142884397,99715.62,28.15,-0.932,-1.021,-0.238
4457,142944450,99717.37,28.15,-0.968,-1.168,-0.292
4459,143004397,99716.88,28.15,-0.969,-1.128,-0.350
4461,143064396,99715.84,28.15,-0.961,-1.040,-0.080
4463,143124416,99715.49,28.15,-0.947,-1.010,0.096
4465,143184397,99714.12,28.15,-0.929,-0.894,0.172
4467,143244422,99712.66,28.15,-0.893,-0.771,0.279
4469,143304408,99713.58,28.15,-0.871,-0.848,0.516
4471,143364397,99714.14,28.15,-0.854,-0.896,0.452
4473,143424416,99713.19,28.15,-0.838,-0.815,0.282
4475,143484397,99713.30,28.14,-0.834,-0.824,0.171
4477,143544449,99712.70,28.14,-0.840,-0.774,0.001
4479,143604397,99711.84,28.14,-0.809,-0.701,0.044
4481,143664397,99714.40,28.14,-0.841,-0.918,0.239
4483,143724416,99714.47,28.14,-0.923,-0.923,-0.655
4485,143784397,99716.44,28.14,-0.898,-1.090,-0.684
4487,143844423,99711.91,28.14,-0.853,-0.707,0.312
4489,143904397,99715.74,28.14,-0.873,-1.031,0.368
4491,143964396,99715.58,28.14,-0.904,-1.017,-0.161
4493,144024416,99712.88,28.13,-0.894,-0.789,-0.456
4495,144084408,99710.16,28.13,-0.850,-0.559,0.045
4497,144144489,99713.77,28.13,-0.859,-0.864,0.487
4499,144204397,99712.89,28.13,-0.839,-0.790,0.214
4501,144264396,99716.93,28.13,-0.871,-1.132,0.201
4503,144324416,99715.59,28.13,-0.886,-1.018,-0.282
4505,144384397,99715.16,28.13,-0.898,-0.982,-0.362
4507,144444423,99715.88,28.12,-0.921,-1.043,-0.265
4509,144504397,99715.78,28.12,-0.963,-1.034,-0.485
4511,144564397,99710.52,28.12,-0.913,-0.589,-0.485
4513,144624416,99713.58,28.12,-0.895,-0.848,0.495
4515,144684397,99713.77,28.12,-0.925,-0.865,0.250
4517,144744450,99716.08,28.12,-0.964,-1.059,-0.405
4519,144804397,99713.66,28.12,-0.952,-0.855,-0.394
4521,144864408,99713.22,28.12,-0.922,-0.817,0.121
4523,144924416,99714.54,28.11,-0.895,-0.929,0.550
4525,144984397,99714.43,28.11,-0.907,-0.920,0.321
4527,145044423,99714.91,28.11,-0.914,-0.961,-0.131
4529,145104397,99714.41,28.11,-0.915,-0.918,-0.097
4531,145164396,99713.24,28.11,-0.881,-0.819,0.091
4533,145224416,99715.95,28.11,-0.881,-1.049,0.465
4535,145284397,99715.16,28.11,-0.901,-0.982,0.017
4537,145344450,99717.23,28.11,-0.938,-1.157,-0.374
4539,145404397,99710.57,28.11,-0.831,-0.593,-0.050
4541,145464396,99718.77,28.11,-0.863,-1.287,1.041
4543,145524416,99712.52,28.11,-0.855,-0.759,-0.093
4545,145584397,99714.25,28.11,-0.887,-0.905,-0.366
4547,145644441,99711.98,28.11,-0.871,-0.713,-0.280
4549,145704397,99713.71,28.10,-0.868,-0.859,0.127
4551,145764397,99714.23,28.11,-0.882,-0.903,0.089
4553,145824416,99714.55,28.11,-0.860,-0.930,0.021
4555,145884397,99716.27,28.11,-0.870,-1.076,0.282
4557,145944450,99711.09,28.11,-0.847,-0.637,-0.138
4559,146004397,99714.98,28.11,-0.872,-0.967,0.026
4561,146064396,99716.48,28.11,-0.931,-1.093,-0.314
4563,146124416,99712.63,28.11,-0.890,-0.768,-0.567
4565,146184397,99712.83,28.11,-0.872,-0.785,0.306
4567,146244423,99713.91,28.11,-0.877,-0.876,0.286
4569,146304397,99717.50,28.11,-0.944,-1.180,-0.183
4571,146364397,99716.66,28.11,-0.973,-1.108,-0.764
4573,146424427,99712.94,28.11,-0.951,-0.794,-0.500
4575,146484397,99714.41,28.10,-0.919,-0.918,0.276
4577,146544450,99713.68,28.10,-0.877,-0.857,0.657
4579,146604397,99712.45,28.10,-0.835,-0.753,0.640
4581,146664397,99715.29,28.10,-0.853,-0.993,0.492
4583,146724416,99713.60,28.10,-0.867,-0.850,-0.173
4585,146784397,99710.33,28.09,-0.868,-0.573,-0.445
4587,146844423,99716.25,28.09,-0.883,-1.074,0.030
4589,146904397,99712.85,28.09,-0.916,-0.786,-0.227
4591,146964396,99714.62,28.09,-0.900,-0.936,-0.377
4593,147024417,99717.35,28.09,-0.960,-1.167,0.030
4595,147084397,99711.81,28.09,-0.922,-0.698,-0.570
4597,147144477,99717.03,28.09,-0.956,-1.140,0.137
4599,147204408,99715.95,28.09,-0.940,-1.049,-0.025
4601,147264396,99711.08,28.09,-0.909,-0.637,0.003
4603,147324416,99714.76,28.09,-0.893,-0.948,0.393
4605,147384397,99714.46,28.09,-0.936,-0.922,0.141
4607,147444424,99712.30,28.09,-0.900,-0.740,-0.385
4609,147504397,99712.93,28.09,-0.929,-0.793,0.107
4611,147564397,99714.41,28.09,-0.940,-0.918,-0.232
4613,147624416,99709.92,28.09,-0.908,-0.539,-0.134
4615,147684397,99714.02,28.09,-0.922,-0.886,0.244
4617,147744450,99713.54,28.09,-0.910,-0.845,0.143
4619,147804397,99712.87,28.09,-0.871,-0.788,0.281
4621,147864396,99713.49,28.10,-0.863,-0.841,0.492
4623,147924416,99713.18,28.10,-0.884,-0.814,0.027
4625,147984408,99717.08,28.10,-0.921,-1.144,-0.249
4627,148044422,99714.08,28.09,-0.942,-0.890,-0.507
4629,148104397,99714.34,28.10,-0.941,-0.912,-0.410
4631,148164396,99713.68,28.10,-0.909,-0.857,0.153
4633,148224416,99714.50,28.10,-0.896,-0.926,0.430
4635,148284397,99711.19,28.10,-0.859,-0.646,0.264
4637,148344449,99712.89,28.10,-0.886,-0.790,0.184
4639,148404397,99717.10,28.10,-0.936,-1.146,-0.238
4641,148464396,99712.85,28.10,-0.895,-0.787,-0.338
4643,148524416,99715.48,28.09,-0.901,-1.009,0.275
4645,148584397,99710.88,28.09,-0.877,-0.620,0.008
4647,148644433,99714.65,28.09,-0.915,-0.939,-0.007
4649,148704397,99713.42,28.09,-0.896,-0.835,-0.142
4651,148764405,99714.88,28.09,-0.924,-0.958,0.017
4653,148824416,99716.23,28.09,-0.923,-1.072,-0.132
4655,148884397,99712.58,28.09,-0.887,-0.764,0.067
4657,148944450,99712.96,28.09,-0.880,-0.796,0.263
4659,149004397,99714.59,28.08,-0.898,-0.934,0.112
4661,149064396,99710.79,28.08,-0.875,-0.612,-0.173
4663,149124416,99714.27,28.08,-0.903,-0.906,0.059
4665,149184397,99714.70,28.08,-0.895,-0.943,-0.027
4667,149244423,99713.15,28.08,-0.878,-0.811,0.091
4669,149304397,99711.73,28.08,-0.876,-0.692,0.049
4671,149364397,99714.47,28.08,-0.854,-0.923,0.244
4673,149424416,99717.17,28.08,-0.878,-1.152,0.394
4675,149484397,99711.55,28.08,-0.844,-0.677,-0.204
4677,149544458,99715.84,28.08,-0.883,-1.040,0.053
4679,149604397,99713.10,28.08,-0.873,-0.808,-0.250
4681,149664397,99713.40,28.08,-0.905,-0.833,-0.246
4683,149724416,99710.18,28.08,-0.880,-0.561,-0.355
4685,149784397,99710.44,28.08,-0.816,-0.582,0.458
4687,149844423,99715.28,28.08,-0.853,-0.992,0.789
4689,149904397,99715.90,28.08,-0.898,-1.044,-0.318
4691,149964396,99711.40,28.07,-0.857,-0.664,-0.501
4693,150024416,99711.98,28.07,-0.858,-0.712,0.192
4695,150084397,99716.41,28.07,-0.885,-1.087,0.138
4697,150144475,99712.60,28.07,-0.873,-0.765,-0.190
4699,150204397,99713.21,28.07,-0.864,-0.817,-0.014
4701,150264396,99716.63,28.07,-0.893,-1.107,0.153
4703,150324427,99712.91,28.07,-0.876,-0.791,-0.225
4705,150384397,99715.98,28.07,-0.904,-1.051,-0.032
4707,150444422,99713.90,28.07,-0.884,-0.875,-0.123
4709,150504397,99714.45,28.07,-0.877,-0.922,0.146
4711,150564396,99712.84,28.07,-0.895,-0.786,-0.068
4713,150624416,99715.29,28.07,-0.918,-0.992,-0.282
4715,150684397,99713.23,28.07,-0.903,-0.819,-0.159
4717,150744450,99713.78,28.07,-0.931,-0.865,-0.099
4719,150804397,99711.77,28.06,-0.887,-0.695,-0.118
4721,150864396,99711.44,28.07,-0.860,-0.667,0.492
4723,150924416,99716.45,28.06,-0.871,-1.091,0.529
4725,150984397,99715.12,28.06,-0.856,-0.978,0.184
4727,151044422,99716.88,28.06,-0.900,-1.127,-0.076
4729,151104408,99713.10,28.06,-0.901,-0.808,-0.583
4731,151164396,99713.75,28.06,-0.891,-0.863,-0.163
4733,151224416,99712.75,28.06,-0.862,-0.778,0.261
4735,151284397,99710.19,28.06,-0.832,-0.561,0.312
4737,151344450,99711.33,28.05,-0.835,-0.657,0.265
4739,151404397,99715.88,28.05,-0.880,-1.042,0.038
4741,151464396,99713.40,28.05,-0.865,-0.833,-0.303
4743,151524416,99713.64,28.05,-0.882,-0.853,-0.095
4745,151584397,99717.38,28.05,-0.916,-1.170,-0.160
4747,151644433,99713.11,28.05,-0.919,-0.808,-0.442
4749,151704397,99713.66,28.05,-0.919,-0.854,-0.266
4751,151764396,99714.69,28.05,-0.927,-0.942,0.034
4753,151824416,99712.55,28.06,-0.877,-0.762,0.142
4755,151884408,99716.14,28.05,-0.927,-1.065,0.338
4757,151944450,99717.75,28.06,-0.952,-1.201,-0.373
4759,152004397,99711.42,28.05,-0.906,-0.665,-0.321
4761,152064396,99713.26,28.05,-0.916,-0.821,0.185
4763,152124416,99712.51,28.05,-0.906,-0.757,0.059
4765,152184397,99717.48,28.05,-0.969,-1.178,-0.035
4767,152244423,99712.64,28.05,-0.929,-0.769,-0.446
4769,152304397,99712.75,28.05,-0.892,-0.778,0.336
4771,152364397,99714.08,28.05,-0.858,-0.890,0.728
4773,152424416,99717.78,28.05,-0.876,-1.204,0.572
4775,152484397,99713.26,28.05,-0.880,-0.821,-0.227
4777,152544450,99714.90,28.05,-0.894,-0.960,-0.298
4779,152604397,99709.45,28.05,-0.835,-0.499,-0.023
4781,152664407,99715.82,28.05,-0.855,-1.037,0.572
4783,152724416,99713.30,28.05,-0.842,-0.825,0.130
4785,152784397,99710.87,28.05,-0.808,-0.619,0.057
4787,152844423,99717.98,28.05,-0.862,-1.221,0.321
4789,152904397,99716.69,28.05,-0.904,-1.111,-0.498
4791,152964397,99712.82,28.05,-0.846,-0.784,-0.460
4793,153024416,99715.79,28.05,-0.839,-1.035,0.593
4795,153084397,99712.99,28.05,-0.832,-0.799,0.184
4797,153144477,99715.62,28.05,-0.903,-1.021,-0.337
4799,153204397,99712.94,28.05,-0.876,-0.794,-0.625
4801,153264396,99714.09,28.05,-0.851,-0.891,0.293
4803,153324416,99712.50,28.05,-0.868,-0.757,0.183
4805,153384397,99714.09,28.05,-0.875,-0.891,-0.211
4807,153444432,99717.21,28.05,-0.932,-1.155,-0.174
4809,153504397,99713.87,28.05,-0.935,-0.873,-0.662
4811,153564397,99712.20,28.05,-0.901,-0.731,-0.159
4813,153624416,99710.26,28.05,-0.845,-0.567,0.508
4815,153684397,99711.12,28.05,-0.818,-0.640,0.746
4817,153744450,99713.62,28.05,-0.840,-0.852,0.403
4819,153804397,99712.32,28.05,-0.838,-0.742,-0.139
4821,153864396,99717.61,28.05,-0.879,-1.189,-0.020
4823,153924416,99715.47,28.05,-0.906,-1.008,-0.433
4825,153984397,99713.65,28.05,-0.921,-0.854,-0.642
4827,154044423,99711.83,28.05,-0.890,-0.700,-0.209
4829,154104397,99717.41,28.05,-0.928,-1.173,0.303
4831,154164396,99713.09,28.05,-0.909,-0.806,-0.211
4833,154224427,99713.44,28.05,-0.894,-0.836,0.047
4835,154284397,99713.41,28.05,-0.865,-0.834,0.375
4837,154344450,99717.96,28.05,-0.898,-1.219,0.382
4839,154404397,99711.52,28.05,-0.885,-0.674,-0.361
4841,154464396,99713.72,28.04,-0.878,-0.860,-0.076
4843,154524416,99712.02,28.04,-0.853,-0.716,0.267
4845,154584397,99713.11,28.04,-0.856,-0.808,0.235
4847,154644433,99709.09,28.04,-0.825,-0.468,0.012
4849,154704397,99714.30,28.04,-0.842,-0.909,0.302
4851,154764396,99714.71,28.04,-0.860,-0.944,0.043
4853,154824417,99715.13,28.04,-0.832,-0.980,-0.003
4855,154884397,99719.70,28.04,-0.907,-1.366,0.117
4857,154944450,99711.02,28.04,-0.902,-0.631,-0.990
4859,155004408,99712.82,28.04,-0.882,-0.784,-0.274
4861,155064396,99715.91,28.04,-0.899,-1.045,0.387
4863,155124416,99715.78,28.04,-0.900,-1.034,-0.016
4865,155184396,99713.08,28.05,-0.891,-0.806,-0.128
