=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.08.22 14:45:08 =~=~=~=~=~=~=~=~=~=~=~=
imu_seq,baro_seq,timestamp_us,roll_deg,pitch_deg,yaw_deg,heading_deg,altitude_m,raw_altitude_m,climb_rate_mps,pressure_pa,temperature_c,comp_altitude_m,comp_climb_rate_mps,comp_accel_up_mss,accel_x_mss,accel_y_mss,accel_z_mss,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x_ut,mag_y_ut,mag_z_ut,linacc_x_mss,linacc_y_mss,linacc_z_mss,grav_x_mss,grav_y_mss,grav_z_mss,calib_sys,calib_gyro,calib_accel,calib_mag,imu_valid,baro_valid
[IMU] BNO055 axis_map=0x24 sign_x=0 sign_y=0 sign_z=0
[SETUP] Baro PROM: C1=39189 C2=35799 C3=24633 C4=24872 C5=35093 C6=27857
[SETUP] Airspeed init failed -- check wiring/I2C address
[SETUP] SD card init failed -- check the card is inserted
8117,2698,92540594,4.125,-4.438,-19.559,340.438,-0.248,-0.306,-1.358,99984.98,36.23,-83.158,-86.239,-19.5564,0.0100,0.1900,9.7900,0.0625,0.0000,0.0000,-12.6875,-33.5625,16.8750,-0.0100,0.1900,-0.0300,0.0200,0.0300,9.8000,3,3,3,3,1,1
8128,2702,92650771,4.125,-4.438,-19.583,340.375,-0.275,-0.197,-0.834,99983.68,36.22,-83.464,-86.548,-19.5672,0.0300,0.1800,9.8000,0.0625,0.0625,-0.0625,-13.0625,-34.3750,17.6875,0.0000,0.1500,-0.0100,0.0200,0.0400,9.8000,3,3,3,3,1,1
8140,2706,92770171,4.125,-4.500,-19.649,340.250,-0.498,-0.586,-1.589,99988.29,36.23,-83.834,-86.881,-19.5648,0.0100,0.1800,9.8000,0.0625,0.0000,0.0625,-12.6875,-33.5625,17.2500,0.0000,0.1500,0.0100,0.0200,0.0400,9.8000,3,3,3,3,1,1
8152,2710,92900872,4.125,-4.562,-19.704,340.312,-0.309,-1.085,2.853,99994.21,36.22,-84.129,-87.216,-19.5632,0.0000,0.1800,9.8000,0.0625,0.0000,-0.1250,-11.5625,-34.7500,16.8750,0.0200,0.1300,0.0000,0.0200,0.0500,9.8000,3,3,3,3,1,1
8164,2714,93020274,4.125,-4.625,-19.692,340.312,-0.329,-0.409,-1.167,99986.20,36.23,-84.480,-87.530,-19.5243,0.0300,0.1700,9.7600,0.0000,0.0000,-0.1250,-11.8750,-34.7500,16.5000,0.0100,0.1100,-0.0100,0.0200,0.0600,9.8000,3,3,3,3,1,1
8176,2718,93140831,4.125,-4.625,-19.689,340.312,-0.356,0.830,-2.278,99971.52,36.23,-84.858,-87.845,-19.5754,0.0300,0.1900,9.8100,-0.0625,0.0000,-0.0625,-12.2500,-34.0000,17.2500,0.0000,0.0900,-0.0200,0.0200,0.0700,9.8000,3,3,3,3,1,1
8188,2722,93260761,4.125,-4.625,-19.688,340.312,-0.541,-0.757,0.547,99990.32,36.22,-85.172,-88.137,-19.5340,0.0100,0.1900,9.7700,-0.1250,0.0000,0.1250,-13.0625,-33.2500,17.2500,-0.0200,0.1300,-0.0200,0.0200,0.0700,9.8000,3,3,3,3,1,1
8200,2726,93380939,4.125,-4.625,-19.688,340.312,-0.912,-2.099,-1.993,100006.23,36.24,-85.558,-88.438,-19.5332,0.0000,0.1900,9.7700,-0.1250,0.0000,0.1250,-10.7500,-34.3750,16.5000,0.0100,0.1000,0.0000,0.0200,0.0700,9.8000,3,3,3,3,1,1
8212,2730,93501634,4.125,-4.625,-19.688,340.312,-0.390,1.114,1.206,99968.15,36.24,-85.890,-88.722,-19.5547,0.0200,0.1900,9.7900,-0.1875,-0.0625,0.1875,-12.2500,-33.5625,17.6875,0.0000,0.0900,0.0000,0.0200,0.0700,9.8000,3,3,3,3,1,1
8224,2734,93621016,4.125,-4.625,-19.688,340.312,-0.465,-0.146,0.761,99983.08,36.23,-86.176,-88.989,-19.5440,0.0100,0.1900,9.7800,-0.0625,-0.0625,0.0000,-11.8750,-34.3750,17.2500,0.0000,0.1100,-0.0200,0.0200,0.0700,9.8000,3,3,3,3,1,1
8236,2738,93741589,4.125,-4.625,-19.688,340.312,-0.570,-1.527,-0.041,99999.45,36.23,-86.468,-89.251,-19.5264,0.0300,0.2000,9.7600,0.1250,-0.0625,-0.1250,-11.8750,-34.0000,16.8750,0.0000,0.1000,-0.0100,0.0200,0.0700,9.8000,3,3,3,3,1,1
8248,2742,93860944,4.125,-4.625,-19.688,340.312,-0.461,-0.369,1.093,99985.73,36.24,-86.776,-89.509,-19.5731,0.0100,0.1800,9.8100,-0.0625,-0.0625,0.0625,-11.8750,-33.5625,16.0625,0.0000,0.1200,0.0000,0.0200,0.0700,9.8000,3,3,3,3,1,1
8256,2745,93960767,4.125,-4.625,-19.688,340.312,-0.295,-0.558,1.193,99987.96,36.22,-86.969,-89.707,-19.5732,0.0200,0.1700,9.8100,0.0000,0.1875,-0.1250,-11.8750,-34.3750,17.6875,0.0100,0.1100,-0.0100,0.0200,0.0700,9.8000,3,3,3,3,1,1
8268,2749,94081689,4.125,-4.625,-19.688,340.312,-0.402,-0.071,-1.442,99982.20,36.23,-87.294,-89.960,-19.5425,0.0100,0.1700,9.7800,0.0000,-0.0625,-0.0625,-11.8750,-34.0000,16.5000,0.0000,0.1200,-0.0100,0.0200,0.0700,9.8000,3,3,3,3,1,1
8280,2753,94201965,4.125,-4.625,-19.688,340.312,-0.445,-0.959,0.669,99992.71,36.23,-87.559,-90.193,-19.5525,0.0100,0.1700,9.7900,-0.0625,-0.1250,0.1875,-11.8750,-34.3750,16.8750,0.0100,0.1100,-0.0100,0.0200,0.0700,9.8000,3,3,3,3,1,1
8292,2757,94321801,4.125,-4.625,-19.688,340.312,-0.498,-0.919,0.464,99992.24,36.25,-87.843,-90.425,-19.5631,0.0100,0.1800,9.8000,0.0000,0.0000,0.0625,-11.5625,-33.5625,16.5000,0.0100,0.1000,0.0200,0.0200,0.0700,9.8000,3,3,3,3,1,1
8304,2761,94441830,4.125,-4.625,-19.688,340.312,-0.432,0.779,-0.369,99972.12,36.24,-88.162,-90.658,-19.5547,0.0200,0.1900,9.7900,0.0000,-0.0625,-0.0625,-13.3750,-34.7500,18.0625,-0.0100,0.0900,0.0100,0.0200,0.0700,9.8000,3,3,3,3,1,1
8316,2765,94561882,4.125,-4.625,-19.688,340.312,-0.404,-0.271,0.988,99984.56,36.24,-88.388,-90.868,-19.5526,0.0200,0.1600,9.7900,0.0000,0.1875,0.0625,-11.8750,-34.3750,16.8750,0.0000,0.0900,-0.0100,0.0200,0.0700,9.8000,3,3,3,3,1,1
8328,2769,94681941,4.125,-4.625,-19.688,340.312,-0.438,-1.293,1.007,99996.68,36.25,-88.617,-91.073,-19.5533,0.0200,0.1700,9.7900,0.0000,0.1250,-0.0625,-11.1875,-33.5625,16.8750,-0.0100,0.0900,-0.0300,0.0200,0.0700,9.8000,3,3,3,3,1,1
8338,2772,94782435,4.125,-4.625,-19.688,340.312,-0.297,-0.783,0.807,99990.63,36.24,-88.807,-91.240,-19.5817,0.0200,0.1500,9.8200,0.0000,0.0000,-0.0625,-11.5625,-32.8750,17.2500,-0.0100,0.1200,-0.0100,0.0200,0.0700,9.8000,3,3,3,3,1,1
8351,2776,94911932,4.062,-4.688,-19.517,341.062,-0.341,0.457,-2.085,99975.93,36.22,-89.118,-91.472,-19.9056,1.1000,3.2100,9.8400,1.5625,-2.1875,-17.5625,-11.8750,-34.0000,16.8750,0.6100,3.0000,-0.2500,0.0100,0.0700,9.8000,3,3,3,3,1,1
8363,2780,95032584,4.062,-4.688,-16.965,345.312,0.048,-0.679,4.289,99989.41,36.23,-89.207,-91.636,-19.3559,-0.3900,-0.8800,9.7000,0.7500,0.9375,-21.4375,-9.6875,-35.5000,17.6875,-1.0000,-0.7300,0.2400,0.0100,0.0700,9.8000,3,3,3,3,1,1
8375,2784,95152890,4.000,-4.562,-14.623,347.125,-0.385,-0.749,-4.101,99990.22,36.24,-89.525,-91.847,-20.0409,2.5200,0.2900,10.0700,-0.6250,11.8750,-41.2500,-9.0000,-36.2500,18.5000,1.9800,1.1800,0.6700,0.0000,0.0500,9.8000,3,3,3,3,1,1
8387,2788,95272286,4.000,-4.125,-12.133,349.812,-0.240,-0.242,0.404,99984.21,36.25,-89.737,-92.029,-20.1041,0.4300,-0.3100,10.3400,-11.2500,-30.1875,-21.9375,-7.0625,-35.5000,17.6875,1.9600,0.5500,-0.1800,0.0000,-0.0200,9.8000,3,3,3,3,1,1
8399,2792,95392795,4.000,-4.875,-10.011,351.625,-0.310,-1.254,1.289,99996.21,36.25,-89.928,-92.197,-19.2131,-0.8700,-2.0300,9.6800,2.1875,-2.4375,-15.6875,-6.7500,-36.2500,18.0625,-1.5500,-2.0400,0.0100,0.0000,0.1000,9.8000,3,3,3,3,1,1
8411,2796,95512805,4.000,-4.875,-8.253,352.562,-0.642,-1.307,-3.383,99996.84,36.25,-90.233,-92.377,-19.5593,0.0600,0.2400,9.7900,0.0000,-0.1250,0.7500,-4.8750,-34.7500,17.6875,0.0100,0.1100,-0.0100,0.0000,0.1100,9.8000,3,3,3,3,1,1
8423,2800,95632949,4.000,-4.875,-7.691,352.562,-0.657,-0.858,-0.015,99991.52,36.25,-90.486,-92.551,-19.5574,0.0300,0.2500,9.7900,-0.0625,-0.1250,-0.1250,-4.0625,-36.5625,17.2500,0.0300,0.1000,-0.0200,0.0000,0.1100,9.8000,3,3,3,3,1,1
8435,2804,95753139,4.000,-4.875,-7.509,352.562,-0.673,-1.553,1.174,99999.76,36.25,-90.693,-92.710,-19.5262,0.0300,0.2300,9.7600,0.0625,0.0000,0.0000,-5.2500,-35.0625,17.6875,0.0300,0.0900,0.0100,0.0000,0.1100,9.8000,3,3,3,3,1,1
8448,2808,95883072,4.000,-4.875,-7.534,352.500,-0.462,0.129,0.762,99979.82,36.25,-90.932,-92.883,-19.5438,0.0200,0.2100,9.7800,-0.1250,-0.0625,0.0625,-3.7500,-36.5625,18.0625,0.0300,0.1100,-0.0300,0.0000,0.1100,9.8000,3,3,3,3,1,1
8460,2812,96003635,4.000,-4.875,-7.471,352.562,-0.542,0.350,-0.865,99977.20,36.23,-91.170,-93.042,-19.5451,0.0100,0.2400,9.7800,0.0000,-0.1250,0.0000,-4.0625,-35.5000,18.5000,0.0200,0.1100,-0.0100,0.0000,0.1100,9.8000,3,3,3,3,1,1
8472,2816,96123042,4.000,-4.875,-7.490,352.500,-0.342,1.027,0.555,99969.18,36.24,-91.346,-93.183,-19.5622,0.0100,0.2000,9.8000,0.0000,0.0625,0.0000,-4.8750,-36.5625,18.5000,0.0600,0.1200,-0.0100,0.0000,0.1100,9.8000,3,3,3,3,1,1
8484,2820,96243587,4.000,-4.875,-7.514,352.438,-0.630,-2.149,1.159,100006.82,36.25,-91.490,-93.316,-19.5569,0.0400,0.2300,9.7900,0.1250,0.1250,0.0000,-5.5625,-35.5000,19.2500,0.0300,0.0900,-0.0100,0.0000,0.1100,9.8000,3,3,3,3,1,1
8496,2824,96362415,4.000,-4.875,-7.534,352.438,-0.520,0.110,-0.647,99980.05,36.26,-91.724,-93.463,-19.5414,0.0000,0.2000,9.7800,-0.1250,0.0000,0.0000,-5.2500,-36.2500,17.6875,0.0000,0.1000,0.0000,0.0000,0.1100,9.8000,3,3,3,3,1,1
8508,2828,96483701,4.000,-4.875,-7.554,352.438,-0.814,-1.367,-0.650,99997.55,36.25,-91.933,-93.604,-19.5752,0.0300,0.2200,9.8100,0.0625,0.0000,0.0000,-4.8750,-35.8750,18.8750,0.0400,0.1200,-0.0400,0.0000,0.1100,9.8000,3,3,3,3,1,1
8520,2832,96604007,4.000,-4.875,-7.566,352.375,-0.376,1.148,0.826,99967.74,36.25,-92.107,-93.732,-19.5781,0.0400,0.2500,9.8100,0.1250,-0.8750,0.9375,-5.2500,-35.5000,18.0625,0.0100,0.0900,-0.0100,0.0100,0.1100,9.8000,3,3,3,3,1,1
8532,2836,96723833,4.250,-4.938,-7.620,352.688,-0.518,-0.995,0.015,99993.15,36.27,-92.238,-93.848,-19.4758,-2.0900,0.0400,9.9100,0.1875,-5.1875,-12.5000,-6.0000,-35.0625,18.0625,-1.4700,0.0200,0.1000,0.0400,0.1100,9.8000,3,3,3,3,1,1
8544,2840,96843933,9.062,-4.375,-7.652,352.312,-0.735,-0.695,-1.763,99989.59,36.27,-92.469,-93.999,-19.5637,0.4500,0.0900,9.8600,-1.0625,-66.3750,-5.1250,-5.2500,-35.5000,19.2500,0.3800,-0.4100,0.0000,0.8700,0.0200,9.7600,3,3,3,3,1,1
8553,2843,96943949,19.625,-4.562,-8.009,351.625,-0.592,-0.411,0.192,99986.22,36.24,-92.587,-94.059,-18.5094,2.2900,0.3500,8.9500,1.3750,-136.6250,0.0000,-2.6875,-36.5625,18.0625,0.1600,0.6500,-0.6800,2.6400,0.0500,9.4400,3,3,3,3,1,1
8565,2847,97063549,32.438,-4.562,-8.915,350.438,-0.354,0.098,1.958,99980.19,36.25,-92.684,-93.986,-17.1782,4.4200,-0.5600,8.7000,-0.1250,-134.8750,1.8750,1.0625,-35.0625,17.6875,-0.2200,-0.8600,-0.0800,4.9100,0.0500,8.4800,3,3,3,3,1,1
8577,2851,97184439,67.438,-5.312,36.137,77.125,-0.205,-0.492,1.453,99987.18,36.26,-92.698,-93.424,-12.7340,8.1600,0.4300,4.6500,12.6250,-181.3750,3.8750,9.1875,-35.8750,15.2500,0.5400,1.5400,0.2200,8.7700,0.0800,4.3700,3,3,3,3,1,1
8589,2855,97304778,91.375,-4.938,65.911,77.938,-0.536,-1.578,-1.541,100000.05,36.26,-92.715,-92.618,-11.0826,10.0600,0.4000,-0.4900,-11.6875,-175.8750,-2.4375,13.2500,-35.0625,10.3750,-0.2100,-0.0400,-1.1700,9.7900,0.1200,0.4200,3,3,3,3,1,1
8601,2859,97424184,93.250,-4.938,76.642,82.438,-0.410,0.222,-1.115,99978.72,36.26,-92.649,-91.699,-12.8328,9.5300,2.1700,-0.8400,-13.5000,-1.7500,1.1875,16.2500,-35.5000,3.3750,-0.0800,0.7200,-0.2800,9.8000,0.1100,0.0300,3,3,3,3,1,1
8613,2863,97544713,93.125,-5.000,81.064,82.812,-0.200,-0.020,2.350,99981.59,36.27,-92.376,-90.762,-11.3780,6.7100,1.0600,1.2500,8.5000,1.8750,-0.8125,15.5000,-37.0000,3.7500,1.7600,0.3600,-1.4400,9.8000,0.1200,0.0500,3,3,3,3,1,1
8625,2867,97663138,93.188,-4.938,82.695,83.500,-0.248,-0.703,0.773,99989.68,36.26,-92.063,-89.859,-11.0824,9.8200,0.4300,-0.0500,-2.3750,-3.5625,2.0000,15.8750,-36.2500,2.5000,0.0200,0.3100,-0.0900,9.8000,0.1200,0.0300,3,3,3,3,1,1
8637,2871,97784825,93.250,-4.938,83.901,84.562,-0.591,-1.138,-2.932,99994.83,36.26,-91.777,-88.951,-11.0497,9.8300,0.3900,-0.1600,-0.0625,0.4375,-0.1250,15.0625,-35.5000,3.0000,-0.0400,0.3400,-0.0700,9.8000,0.1200,0.0300,3,3,3,3,1,1
8647,2874,97885022,93.188,-5.000,84.436,84.875,-0.639,-0.103,-2.228,99982.57,36.26,-91.505,-88.212,-10.9038,9.7600,0.2400,-0.1400,0.3750,2.2500,-1.0625,16.2500,-36.2500,2.1875,-0.1200,0.1500,-0.0300,9.8000,0.1300,0.0200,3,3,3,3,1,1
8659,2878,98005137,93.125,-5.062,84.840,85.062,-0.662,-1.117,1.175,99994.59,36.24,-91.042,-87.320,-10.9951,9.8000,0.3200,-0.1000,-0.0625,0.8125,-0.2500,15.0625,-37.0000,3.3750,-0.1000,0.0600,-0.2100,9.8000,0.1400,0.0300,3,3,3,3,1,1
8671,2882,98124915,93.062,-5.125,85.109,85.438,-0.552,-0.026,-0.407,99981.66,36.25,-90.569,-86.448,-10.9261,9.7300,0.2500,-0.0300,-2.6250,-0.3125,0.0625,16.2500,-36.2500,2.1875,-0.0700,0.1100,-0.0900,9.8000,0.1500,0.0200,3,3,3,3,1,1
8683,2886,98244949,93.062,-5.125,85.392,85.562,-0.567,-0.550,0.972,99987.86,36.27,-90.018,-85.572,-10.7879,9.7000,0.1100,-0.1000,-3.1875,-0.3750,0.1875,16.2500,-37.0000,3.7500,-0.0700,0.0000,-0.2300,9.8000,0.1500,0.0100,3,3,3,3,1,1
8695,2890,98364214,93.000,-5.188,85.749,86.000,-0.532,0.440,-1.082,99976.13,36.25,-89.484,-84.744,-10.9497,9.7300,0.2600,-0.0900,-1.1250,-1.5000,0.5625,14.7500,-36.2500,3.0000,-0.1100,0.1200,-0.0500,9.8000,0.1600,0.0200,3,3,3,3,1,1
8707,2894,98485566,92.938,-5.188,85.986,86.125,-0.919,-0.838,-2.806,99991.29,36.26,-88.943,-83.914,-10.9780,9.6500,0.3000,-0.0100,0.0625,0.1875,-0.0625,15.0625,-36.2500,2.5000,-0.1300,0.0900,-0.0500,9.8000,0.1700,0.0100,3,3,3,3,1,1
8719,2898,98605772,92.938,-5.250,86.129,86.250,-0.888,-0.411,-0.255,99986.22,36.25,-88.360,-83.104,-10.9553,9.7000,0.2600,-0.0500,0.0000,0.2500,0.0000,15.8750,-36.2500,1.6875,-0.1000,0.0900,-0.0500,9.8000,0.1700,0.0100,3,3,3,3,1,1
8731,2902,98725201,92.875,-5.250,86.288,86.375,-0.546,-0.230,2.842,99984.08,36.27,-87.657,-82.293,-10.9485,9.7400,0.2500,-0.0400,0.0000,0.0625,-0.0625,15.5000,-36.5625,2.5000,-0.0600,0.1000,-0.0500,9.8000,0.1800,0.0100,3,3,3,3,1,1
8743,2906,98845702,92.875,-5.312,86.350,86.375,-0.579,-0.994,0.388,99993.13,36.27,-86.966,-81.500,-11.0050,9.7100,0.3000,-0.0200,-0.0625,-0.6250,0.2500,15.5000,-36.5625,3.0000,-0.0400,0.0800,-0.0500,9.8000,0.1800,0.0000,3,3,3,3,1,1
8753,2909,98945796,92.875,-183.125,86.366,86.375,-0.452,-0.483,0.583,99987.08,36.24,-86.380,-80.695,-9.0203,9.7600,0.2500,-0.1000,-0.1250,-1.0000,0.2500,15.0625,-37.0000,3.0000,-0.0600,0.0800,-0.0700,9.8000,0.1800,0.0000,3,3,2,3,1,1
8765,2913,99065394,92.812,-183.062,86.408,86.438,-0.707,-1.141,-1.543,99994.87,36.26,-85.701,-79.716,-9.0166,9.7100,0.2700,-0.0400,0.0625,1.1875,-0.5000,15.5000,-36.2500,1.6875,-0.0600,0.0800,-0.0700,9.8000,0.1900,0.0000,3,3,2,3,1,1
8777,2917,99185952,92.812,-183.062,86.470,86.500,-0.520,-0.759,1.632,99990.35,36.26,-84.918,-78.734,-9.0356,9.7200,0.2500,-0.0500,-0.1250,0.3125,-0.0625,16.2500,-37.0000,3.3750,-0.0600,0.0900,-0.0800,9.8000,0.1900,0.0000,3,3,2,3,1,1
8789,2921,99306136,92.812,-183.062,86.491,86.500,-0.684,-1.353,-0.464,99997.38,36.26,-84.158,-77.782,-9.0335,9.7400,0.2500,-0.0700,-0.0625,-0.2500,0.0000,15.5000,-36.5625,2.5000,-0.0400,0.0700,-0.0700,9.8000,0.1900,-0.0100,3,3,2,3,1,1
8801,2925,99425988,92.812,-183.062,86.498,86.500,-0.540,0.388,0.007,99976.76,36.27,-83.401,-76.856,-9.0330,9.7500,0.2500,-0.0700,-0.0625,-0.6875,0.2500,16.5625,-36.2500,3.0000,-0.0500,0.0600,-0.0300,9.8000,0.1900,-0.0100,3,3,2,3,1,1
8813,2929,99546446,92.812,-183.062,86.499,86.500,-0.414,-0.781,2.332,99990.60,36.28,-82.516,-75.922,-9.0340,9.7400,0.2500,-0.0600,-0.1250,-0.1875,-0.0625,14.7500,-36.5625,1.6875,-0.0400,0.0500,-0.0700,9.8000,0.1900,-0.0100,3,3,2,3,1,1
8825,2933,99665554,92.812,-183.062,86.500,86.500,-0.400,-0.420,0.028,99986.33,36.29,-81.696,-75.032,-9.0251,9.7200,0.2600,-0.0600,0.0625,0.4375,-0.2500,15.5000,-36.5625,2.1875,-0.0400,0.0500,-0.0400,9.8000,0.1900,-0.0100,3,3,2,3,1,1
8837,2937,99786590,92.812,-183.062,86.500,86.500,-0.668,-1.500,-1.279,99999.13,36.28,-80.892,-74.156,-9.0300,9.7700,0.2500,-0.1100,0.1250,0.8750,-0.3750,15.8750,-36.2500,4.1875,-0.0700,0.0500,-0.0600,9.8000,0.1900,-0.0100,3,3,2,3,1,1
8847,2940,99886813,92.812,-183.062,86.528,86.625,-0.502,-0.862,-0.279,99991.57,36.27,-80.174,-73.434,-9.0370,9.7200,0.2500,-0.0200,-1.8750,-0.1875,0.1250,16.2500,-37.3750,2.5000,-0.0400,0.0500,-0.0600,9.8000,0.1900,-0.0100,3,3,3,3,1,1
8859,2944,100006870,92.812,-183.062,86.598,86.625,-0.549,-1.073,0.246,99994.06,36.25,-79.351,-72.596,-9.0335,9.7500,0.2500,-0.0600,0.0000,0.2500,-0.1250,15.8750,-37.0000,2.1875,-0.0600,0.0800,-0.0500,9.8000,0.1900,-0.0100,3,3,3,3,1,1
8871,2948,100126815,92.812,-183.062,86.617,86.625,-0.687,-0.959,-1.665,99992.71,36.26,-78.571,-71.788,-9.0345,9.7500,0.2500,-0.0400,0.0625,0.1875,-0.1250,15.0625,-37.0000,2.1875,-0.0400,0.0500,-0.0300,9.8000,0.1900,0.0000,3,3,3,3,1,1
8883,2952,100246804,92.812,-5.375,86.594,86.562,-0.651,-1.479,0.611,99998.88,36.26,-77.742,-71.160,-10.9521,9.7400,0.2300,-0.0900,0.4375,0.3750,0.0625,15.8750,-35.8750,2.1875,-0.0200,0.0600,-0.0700,9.8000,0.1900,0.0000,3,3,3,3,1,1
8895,2956,100366302,92.750,-5.375,86.630,86.750,-0.307,0.471,1.828,99975.77,36.27,-76.937,-70.617,-11.0858,9.8700,0.3700,0.2800,-3.2500,-0.7500,-0.0625,15.8750,-35.8750,2.1875,-0.2300,0.1300,0.3900,9.8000,0.2000,0.0100,3,3,3,3,1,1
8907,2960,100486948,92.750,-5.438,86.761,86.812,-0.210,-0.373,1.041,99985.77,36.27,-76.107,-70.077,-11.0028,9.7700,0.2700,-0.0400,-0.0625,0.0000,-0.0625,16.5625,-36.2500,3.0000,0.0000,0.0700,-0.1000,9.8000,0.2000,0.0100,3,3,3,3,1,1
8919,2964,100607140,91.688,-5.500,86.836,86.875,-0.230,-0.498,0.680,99987.26,36.27,-75.343,-69.572,-11.3026,10.2400,0.5200,0.1000,-0.2500,37.4375,0.0625,15.8750,-36.2500,1.6875,0.5100,0.3000,-0.1700,9.7900,0.2100,0.3300,3,3,3,3,1,1
8931,2968,100727040,80.812,-9.625,87.562,88.562,-0.517,-0.419,-1.716,99986.31,36.27,-74.697,-69.158,-11.0978,9.1100,-0.5700,2.0500,-17.6250,133.7500,-3.0000,14.7500,-36.5625,4.1875,-0.0200,-0.2200,-0.3100,9.5400,0.2100,2.2200,3,3,3,3,1,1
8943,2972,100847558,64.562,-6.625,88.324,88.625,-0.109,0.361,2.904,99977.07,36.27,-73.947,-68.826,-13.6538,7.9700,1.1900,4.3600,-1.5000,149.8125,-0.5625,14.0625,-36.5625,8.2500,-0.7400,0.2400,0.2300,8.5400,0.2000,4.8100,3,3,3,3,1,1
8953,2975,100947593,51.938,-5.938,88.552,88.688,-0.281,-0.262,-0.014,99984.45,36.26,-73.432,-68.730,-14.7288,7.7000,0.5700,6.0000,-3.6875,150.6250,-2.7500,12.1875,-35.8750,11.5625,0.5200,0.7300,-0.2200,7.2800,0.1900,6.5600,3,3,3,3,1,1
8965,2979,101067051,11.000,-4.500,28.940,356.062,-0.072,0.284,0.626,99977.98,36.26,-72.841,-68.910,-19.6599,-0.5600,0.7900,9.9600,-17.6250,416.1250,21.2500,8.3750,-35.8750,16.0625,-1.6500,-0.0200,1.1300,1.1900,0.0400,9.7300,3,3,3,3,1,1
8977,2983,101187731,5.000,-5.375,5.005,355.312,-0.039,1.178,-0.140,99967.38,36.27,-72.406,-69.590,-19.4275,0.0300,-0.0300,9.7000,1.6250,-3.7500,9.8125,-4.5000,-36.2500,18.0625,0.8300,0.2100,0.0000,0.1700,0.2000,9.8000,3,3,3,3,1,1
8989,2987,101307987,5.062,-5.375,-2.326,354.625,0.002,0.616,1.284,99974.04,36.26,-72.038,-70.183,-19.5705,0.1400,0.2500,9.8100,-0.6250,0.9375,-0.0625,-4.5000,-35.5000,18.0625,-0.0700,0.0500,0.0000,0.1800,0.2000,9.8000,3,3,3,3,1,1
9001,2991,101427850,4.812,-5.375,-4.526,354.438,0.101,-0.546,1.456,99987.82,36.29,-71.738,-70.769,-19.5443,0.0100,0.1700,9.8000,-0.1250,0.0000,0.0000,-4.8750,-35.0625,17.2500,-0.0800,0.0200,0.0000,0.1400,0.1900,9.8000,3,3,3,3,1,1
9013,2995,101547820,4.812,-5.375,-5.444,354.000,-0.063,-1.041,-0.843,99993.69,36.28,-71.615,-71.379,-19.5324,0.0500,0.2200,9.7800,-0.0625,0.0000,0.0000,-5.2500,-36.2500,18.5000,-0.0600,0.0100,0.0300,0.1400,0.1900,9.8000,3,3,3,3,1,1
9025,2999,101667157,4.812,-5.375,-5.920,353.812,-0.038,0.821,-1.631,99971.62,36.28,-71.621,-71.998,-19.5623,0.0700,0.2000,9.8100,0.0625,-0.1875,0.0000,-4.8750,-34.7500,18.0625,-0.0900,0.0200,0.0000,0.1400,0.1900,9.8000,3,3,3,3,1,1
9037,3003,101787948,4.812,-5.375,-6.246,353.562,-0.165,0.242,-0.259,99978.48,36.28,-71.658,-72.614,-19.5496,0.0400,0.2000,9.8000,0.0625,0.1250,-0.1250,-4.8750,-36.2500,18.0625,-0.0800,0.0000,-0.0200,0.1400,0.1900,9.8000,3,3,3,3,1,1
9046,3006,101878066,4.812,-5.375,-6.434,353.312,-0.352,-0.463,-1.568,99986.84,36.29,-71.773,-73.126,-19.5622,0.0600,0.2100,9.8100,-0.0625,-0.1250,-0.0625,-4.8750,-35.5000,18.5000,-0.0800,0.0000,-0.0100,0.1300,0.1900,9.8000,3,3,3,3,1,1
9058,3010,102008654,4.750,-5.375,-6.637,353.250,-0.312,-0.095,-0.695,99982.48,36.28,-71.943,-73.745,-19.5628,0.0500,0.2200,9.8100,0.0625,-0.0625,-0.1250,-4.8750,-36.2500,18.0625,-0.0700,0.0000,0.0000,0.1300,0.1900,9.8000,3,3,3,3,1,1
9070,3014,102128110,4.750,-5.375,-6.747,353.188,-0.317,-0.951,1.061,99992.62,36.28,-72.123,-74.343,-19.5329,0.0400,0.2300,9.7800,0.0625,0.1875,-0.1250,-4.0625,-35.5000,18.5000,-0.0700,0.0000,-0.0100,0.1300,0.1900,9.8000,3,3,3,3,1,1
9082,3018,102248564,0.750,-5.375,-7.057,352.375,-0.035,-0.385,2.707,99985.91,36.28,-72.315,-74.983,-20.3976,0.4200,-0.0700,10.6000,-0.5000,127.5625,7.5000,-5.2500,-35.8750,18.0625,0.0300,-0.2700,0.1400,-0.5600,0.2000,9.7800,3,3,3,3,1,1
9094,3022,102367909,-22.688,-5.625,-8.401,350.500,-0.309,-0.729,-1.743,99989.99,36.29,-72.648,-75.493,-16.9373,-3.5900,0.4800,8.3500,-0.3125,284.3750,14.1875,-6.3750,-35.5000,17.6875,0.9500,0.5300,-0.7100,-4.8300,0.2200,8.5200,3,3,3,3,1,1
9106,3026,102488707,-58.438,-7.188,-57.185,258.438,-0.194,0.258,-0.068,99978.30,36.28,-72.936,-75.322,-10.4336,-8.3700,0.4400,3.9400,-14.7500,271.9375,4.9375,-17.5000,-35.8750,8.2500,-0.3100,0.2000,-0.4500,-8.6900,0.2300,4.5200,3,3,3,3,1,1
