=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.08.22 14:34:16 =~=~=~=~=~=~=~=~=~=~=~=
imu_seq,baro_seq,timestamp_us,roll_deg,pitch_deg,yaw_deg,heading_deg,altitude_m,raw_altitude_m,climb_rate_mps,pressure_pa,temperature_c,comp_altitude_m,comp_climb_rate_mps,comp_accel_up_mss,accel_x_mss,accel_y_mss,accel_z_mss,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x_ut,mag_y_ut,mag_z_ut,linacc_x_mss,linacc_y_mss,linacc_z_mss,grav_x_mss,grav_y_mss,grav_z_mss,imu_valid,baro_valid
5352,1778,64650829,4.500,-4.500,-37.466,322.438,0.562,-0.236,2.891,99981.95,36.20,-93.475,-95.373,-19.5986,-0.0500,0.2100,9.8400,-0.0625,0.2500,0.0000,-21.0000,-29.5625,16.6875,-0.1500,0.1500,0.0100,0.0900,0.0400,9.8000,1,1
5364,1782,64771039,4.500,-4.562,-36.977,324.000,0.327,0.226,-1.931,99976.48,36.18,-93.619,-95.457,-19.5689,-0.0600,0.3600,9.8000,1.0625,-1.6250,-24.6875,-21.3750,-29.5625,17.0625,-0.0100,0.0000,0.0100,0.0800,0.0600,9.8000,1,1
5374,1785,64871139,4.438,-4.688,-35.452,326.500,0.258,0.759,-2.392,99970.16,36.18,-93.734,-95.524,-19.5379,-0.5400,-0.0300,9.8400,0.2500,-0.4375,-39.6250,-20.5625,-30.0000,16.6875,0.1100,0.3500,0.0700,0.0700,0.0700,9.8000,1,1
5386,1789,64990995,4.250,-4.875,-27.474,343.312,0.080,0.350,-1.296,99975.02,36.18,-93.865,-95.600,-19.5105,-0.2900,0.0100,9.7900,0.1250,3.1250,-191.0625,-15.7500,-34.0625,17.0625,-0.2400,-0.4800,-0.0200,0.0400,0.1000,9.8000,1,1
5396,1792,65091069,4.062,-5.000,-13.749,358.938,-0.123,-0.531,-1.483,99985.46,36.18,-93.985,-95.664,-19.7843,0.6400,0.3500,9.9600,-2.3125,6.6875,-121.0625,-4.2500,-37.7500,17.5000,0.1400,-0.0700,0.0100,0.0100,0.1300,9.8000,1,1
5407,1796,65201586,3.938,-5.000,-1.698,5.562,0.289,0.629,2.534,99971.70,36.19,-94.016,-95.715,-19.5573,0.3000,0.3600,9.7600,-0.1250,0.5000,-28.8125,2.0000,-36.2500,14.6875,-0.0300,0.5200,0.0000,-0.0100,0.1300,9.8000,1,1
5419,1800,65321773,4.000,-5.062,3.534,5.438,0.360,1.284,0.816,99963.95,36.19,-94.100,-95.783,-19.5451,-0.2100,0.1300,9.8100,-0.2500,0.5000,0.0000,3.5000,-37.3750,17.0625,-0.0200,0.1100,0.0200,0.0000,0.1400,9.8000,1,1
5431,1804,65441316,4.000,-5.062,4.863,5.062,0.423,-0.226,1.096,99981.84,36.19,-94.105,-95.826,-19.5367,-1.1800,-1.1900,9.9800,0.6250,-2.1250,7.8125,3.5000,-37.7500,17.0625,0.7300,-0.6400,0.2300,0.0000,0.1400,9.8000,1,1
5443,1808,65561822,4.000,-5.125,4.353,4.250,0.118,-0.073,-2.139,99980.03,36.19,-94.252,-95.915,-19.9196,-0.1300,0.0000,10.1900,2.1250,-6.0625,-7.3125,2.6875,-37.0000,16.6875,-1.0200,-0.6600,-0.0100,0.0000,0.1500,9.8000,1,1
5455,1812,65681420,6.000,-5.000,4.552,4.688,0.150,0.259,-0.309,99976.09,36.18,-94.346,-95.996,-20.3418,1.2200,-0.3200,10.5600,-3.1875,-39.6250,-1.9375,2.3750,-37.3750,17.8750,0.8500,-0.7900,0.8200,0.3400,0.1300,9.7900,1,1
5468,1816,65812305,27.000,-6.062,6.232,8.125,0.454,0.433,2.537,99974.03,36.16,-94.350,-95.992,-17.5140,3.1100,0.3300,8.1600,-8.6250,-261.6250,-17.0625,5.6875,-36.2500,15.5000,-0.3400,0.0300,-0.7800,3.8300,0.2800,9.0100,1,1
5480,1820,65931796,60.500,-6.000,39.213,99.812,0.433,0.337,0.399,99975.17,36.18,-94.378,-95.602,-13.9761,6.7500,1.3200,4.7400,-37.6250,-401.8125,-6.4375,12.3750,-35.8750,11.0000,1.3000,0.0600,0.7500,8.1800,0.1600,5.4000,1,1
5492,1824,66052449,89.062,-5.125,83.683,102.000,0.445,1.421,-0.501,99962.32,36.18,-94.361,-94.778,-11.2707,6.5700,0.8800,0.0500,-31.3750,-294.6250,-3.3750,15.6875,-37.0000,-1.2500,-0.8700,-0.1600,-0.7800,9.7700,0.1500,0.8200,1,1
5504,1828,66172773,90.688,-5.125,97.136,102.562,0.263,-1.062,0.623,99991.75,36.19,-94.175,-93.756,-11.9756,9.5900,1.3100,-0.6400,-3.5000,1.1250,0.2500,15.6875,-37.7500,-7.5000,0.2400,-0.1100,-1.4500,9.7900,0.1500,0.5300,1,1
5516,1832,66292188,90.812,-5.188,100.974,102.562,0.150,-0.917,-0.917,99990.02,36.19,-93.978,-92.793,-10.9530,9.5900,0.2800,-0.0300,0.2500,-0.2500,0.1875,15.6875,-38.0625,-8.2500,-0.1900,0.1500,-0.5400,9.7900,0.1600,0.5100,1,1
5528,1836,66412710,91.125,-5.312,102.109,102.250,0.214,0.843,-0.338,99969.17,36.18,-93.716,-91.831,-11.2186,9.3000,0.5500,-0.1700,11.2500,-1.0000,0.3125,15.6875,-38.0625,-7.7500,-0.1000,0.1100,-0.4900,9.7900,0.1800,0.4500,1,1
5540,1840,66531222,91.125,-5.312,102.176,102.250,0.210,-1.034,1.205,99991.41,36.18,-93.286,-90.883,-11.0643,9.4300,0.3900,0.1900,0.0000,0.1250,0.1875,15.2500,-36.2500,-7.7500,-0.3500,0.2000,-0.2500,9.7900,0.1800,0.4400,1,1
5552,1844,66652832,91.375,-5.438,102.369,102.500,0.394,0.105,0.291,99977.91,36.19,-92.824,-89.925,-11.0021,9.6600,0.2800,-0.0600,-0.1250,2.3750,-0.6250,14.5625,-36.5625,-7.5000,-0.1900,0.1100,-0.3600,9.7900,0.2000,0.3900,1,1
5564,1848,66773158,91.500,-5.500,102.536,102.688,0.256,-0.552,-0.975,99985.70,36.17,-92.327,-88.995,-11.0957,9.5200,0.3800,0.0600,-0.5000,1.6875,-0.1875,15.6875,-37.3750,-7.7500,-0.0600,0.2300,-0.4000,9.7900,0.2200,0.3600,1,1
5573,1851,66873138,91.375,-5.625,102.900,103.562,-0.060,-1.177,-1.384,99993.11,36.17,-91.940,-88.262,-11.3080,9.8000,0.5400,-0.1500,-13.4375,9.3750,0.0000,15.6875,-37.0000,-7.0000,-0.2200,-0.4500,0.0000,9.7900,0.2400,0.3700,1,1
5585,1855,66993059,91.625,-5.625,103.542,103.812,0.019,-0.885,1.619,99989.65,36.18,-91.361,-87.344,-11.0622,9.6600,0.3100,-0.0100,-0.2500,-0.3125,0.0625,14.5625,-37.3750,-8.2500,-0.1900,0.0600,-0.2900,9.7900,0.2400,0.3200,1,1
5595,1858,67093051,91.750,-5.688,103.740,103.875,0.082,-0.062,-1.554,99979.89,36.17,-90.879,-86.610,-11.0439,9.5800,0.2900,0.0200,0.0000,-0.1875,-0.0625,15.6875,-37.3750,-8.2500,-0.1800,0.0600,-0.2600,9.7900,0.2500,0.2800,1,1
5606,1862,67203009,91.812,-5.688,103.865,103.938,0.063,0.617,-0.251,99971.84,36.17,-90.329,-85.816,-11.0445,9.5900,0.2900,0.0300,0.0000,0.2500,0.0000,14.5625,-38.0625,-8.2500,-0.1800,0.0400,-0.2200,9.7900,0.2500,0.2600,1,1
5618,1866,67323873,91.875,-5.750,103.917,103.938,0.114,1.279,-0.960,99964.01,36.17,-89.693,-84.958,-11.0904,9.7400,0.3100,0.0100,0.0000,0.4375,0.0625,15.6875,-37.3750,-8.5625,-0.0400,0.0500,-0.2400,9.8000,0.2500,0.2400,1,1
5630,1870,67443306,91.938,-5.750,103.932,103.938,0.127,-0.134,0.894,99980.74,36.17,-88.975,-84.113,-11.0540,9.7700,0.2700,0.0000,0.0625,0.1250,-0.0625,14.8750,-36.5625,-8.5625,-0.0500,0.0100,-0.1900,9.8000,0.2500,0.2200,1,1
5642,1874,67563822,92.000,-5.750,103.942,104.000,0.155,0.874,-0.576,99968.80,36.18,-88.305,-83.291,-11.0931,9.7600,0.3100,-0.0100,0.1250,-0.6875,0.0625,15.2500,-36.5625,-8.2500,-0.0500,0.0300,-0.1900,9.8000,0.2600,0.2100,1,1
5654,1878,67683527,92.062,-5.750,103.984,104.000,0.217,1.395,-0.136,99962.63,36.17,-87.602,-82.487,-11.0705,9.7400,0.2900,0.0100,0.0000,0.1250,0.0625,15.2500,-37.0000,-8.2500,-0.0700,0.0100,-0.2000,9.8000,0.2600,0.1900,1,1
5666,1882,67813911,92.062,-5.750,103.995,104.000,0.095,-0.615,0.922,99986.45,36.15,-86.786,-81.624,-11.0575,9.7100,0.2800,0.0100,0.1875,0.5000,-0.0625,14.8750,-37.3750,-9.0625,-0.0400,0.0300,-0.1700,9.8000,0.2600,0.1800,1,1
5678,1886,67933597,92.062,-5.812,103.999,104.000,0.163,0.166,-0.294,99977.19,36.15,-86.074,-80.859,-11.0786,9.7300,0.2900,0.0500,0.0000,0.0000,0.0000,15.2500,-36.5625,-8.5625,-0.0800,0.0300,-0.1300,9.8000,0.2600,0.1700,1,1
5688,1889,68033551,92.125,-5.812,104.000,104.000,0.016,-0.657,-0.795,99986.95,36.17,-85.486,-80.236,-11.0529,9.7500,0.2600,-0.0100,0.0000,-0.2500,0.1250,15.2500,-37.7500,-7.7500,-0.0700,0.0200,-0.1400,9.8000,0.2600,0.1600,1,1
5699,1893,68144070,92.125,-5.812,104.000,104.000,-0.097,-0.733,-1.133,99987.85,36.16,-84.847,-79.563,-11.1002,9.7300,0.3100,0.0000,0.0000,0.1250,0.0000,14.5625,-36.5625,-8.2500,-0.0800,0.0100,-0.1500,9.8000,0.2700,0.1600,1,1
5711,1897,68264566,92.125,-5.812,104.000,104.000,0.218,0.661,1.496,99971.33,36.17,-84.098,-78.836,-11.0896,9.7200,0.3000,-0.0100,0.0000,-0.2500,0.1250,14.1875,-36.5625,-7.7500,-0.0600,0.0000,-0.1500,9.8000,0.2700,0.1500,1,1
5723,1901,68383289,92.188,-5.812,104.000,104.000,0.104,0.291,-1.015,99975.71,36.17,-83.394,-78.143,-11.0601,9.7300,0.2700,0.0100,0.0000,-0.3125,0.0000,14.5625,-36.2500,-8.2500,-0.0800,0.0300,-0.1400,9.8000,0.2700,0.1400,1,1
5735,1905,68504733,92.188,-5.812,104.033,104.062,0.116,-0.466,1.438,99984.68,36.18,-82.629,-77.443,-11.0635,9.7600,0.2700,0.0000,0.0625,-0.0625,0.0625,15.2500,-37.3750,-8.5625,-0.0400,0.0300,-0.1500,9.8000,0.2700,0.1300,1,1
5747,1909,68624993,92.188,-5.812,104.054,104.062,0.096,-0.382,-0.571,99983.69,36.17,-81.917,-76.774,-11.0831,9.7500,0.2900,-0.0200,0.1875,-0.1250,0.0625,14.8750,-36.5625,-8.2500,-0.0600,0.0100,-0.1300,9.8000,0.2700,0.1300,1,1
5759,1913,68744408,92.188,-5.812,104.060,104.062,0.295,0.119,1.586,99977.75,36.16,-81.173,-76.119,-11.0710,9.7400,0.2800,0.0100,-0.0625,-0.0625,0.1250,15.6875,-36.2500,-7.7500,-0.0400,0.0000,-0.1300,9.8000,0.2700,0.1200,1,1
5769,1916,68844950,92.188,-5.812,104.062,104.062,0.389,-0.117,1.656,99980.55,36.15,-80.526,-75.575,-11.0817,9.7400,0.2900,-0.0100,-0.1250,0.0000,-0.1250,14.8750,-36.5625,-8.2500,-0.0700,0.0000,-0.1200,9.8000,0.2700,0.1200,1,1
5781,1920,68964950,92.188,-5.812,104.062,104.062,0.432,1.216,-1.001,99964.75,36.16,-79.845,-74.958,-11.0728,9.7500,0.2800,-0.0100,0.0625,0.1875,-0.0625,15.2500,-37.0000,-8.5625,-0.0600,0.0200,-0.1100,9.8000,0.2700,0.1200,1,1
5793,1924,69084524,92.188,-5.812,104.062,104.062,0.325,-0.510,0.686,99985.20,36.17,-79.113,-74.348,-11.0919,9.7500,0.3000,0.0100,0.1250,0.3125,-0.0625,14.8750,-36.5625,-7.7500,-0.0500,0.0200,-0.0900,9.8000,0.2700,0.1200,1,1
5805,1928,69205511,92.188,-5.812,104.054,104.062,0.110,0.355,-2.107,99974.95,36.17,-78.509,-73.768,-10.8889,9.4900,0.1200,-0.0500,-2.1250,-0.8125,0.0625,15.2500,-37.0000,-8.2500,0.0500,0.1700,-0.2800,9.8000,0.2700,0.1200,1,1
5817,1932,69325779,92.188,-5.812,104.289,104.625,0.400,1.560,0.864,99960.67,36.17,-77.817,-73.192,-11.0672,9.5800,0.3100,0.4700,-5.8125,-0.8125,-0.1250,14.8750,-37.7500,-7.7500,-0.0900,-0.0800,0.0000,9.8000,0.2700,0.1200,1,1
5829,1936,69445184,92.250,-5.812,104.649,104.812,0.110,-0.934,-0.951,99990.23,36.16,-77.155,-72.634,-10.7366,9.8200,-0.0700,-0.1300,-3.6250,-0.8125,-0.1875,14.8750,-35.8750,-8.2500,-0.0200,0.1900,-0.5000,9.8000,0.2700,0.1000,1,1
5841,1940,69565714,92.312,-5.812,104.652,104.562,0.056,0.394,-0.641,99974.49,36.17,-76.579,-72.103,-10.5927,8.9200,-0.1200,-0.0500,1.9375,-0.9375,-0.6250,15.6875,-36.5625,-8.2500,0.9100,0.4700,-0.2800,9.8000,0.2700,0.0900,1,1
5853,1944,69684779,92.312,-5.812,104.588,104.562,0.390,0.629,3.471,99971.71,36.17,-75.881,-71.568,-10.6977,9.2800,-0.0200,0.7200,-3.2500,1.6875,0.7500,14.1875,-36.5625,-9.5000,0.1500,0.3500,-0.4500,9.8000,0.2700,0.0900,1,1
5866,1948,69815881,92.312,-5.812,104.656,104.750,0.212,0.310,-1.929,99975.49,36.15,-75.237,-71.014,-11.6170,9.8600,0.8300,0.3300,-3.2500,-0.7500,0.1875,14.8750,-37.7500,-9.5000,1.4400,0.2900,-0.6400,9.8000,0.2700,0.1000,1,1
5878,1952,69934945,92.250,-5.812,105.008,105.375,0.017,0.311,-1.887,99975.47,36.16,-74.700,-70.533,-11.0208,9.9700,0.2100,0.1100,-7.3750,-1.8750,0.1250,13.8750,-37.0000,-9.0625,-0.0600,-0.2300,-0.2000,9.8000,0.2600,0.1100,1,1
5890,1956,70055914,92.250,-5.750,105.419,105.688,0.047,-0.685,1.328,99987.28,36.15,-74.082,-70.040,-11.8124,10.2000,0.9900,0.0100,-1.4375,1.5625,0.1250,13.5000,-37.3750,-10.2500,-0.7300,0.2700,0.6800,9.8000,0.2600,0.1200,1,1
5902,1960,70176153,92.250,-5.750,105.656,105.688,-0.058,-0.342,-1.443,99983.22,36.16,-73.564,-69.589,-11.4021,9.6200,0.6400,0.1200,1.5000,1.8125,0.0000,14.5625,-36.5625,-10.2500,-0.2400,0.2700,-0.0600,9.8000,0.2600,0.1200,1,1
5914,1964,70296070,92.250,-5.750,105.611,105.688,0.293,0.860,2.285,99968.97,36.16,-72.968,-69.121,-11.3744,10.2500,0.5400,-0.1000,-4.8750,1.0625,-0.2500,14.5625,-37.7500,-9.5000,-0.5000,0.0800,-0.0400,9.8000,0.2600,0.1200,1,1
5926,1968,70416467,92.250,-5.750,105.550,105.500,0.299,0.198,0.318,99976.81,36.15,-72.387,-68.673,-11.1713,9.9200,0.3600,-0.3300,-2.1875,0.1250,-0.3125,14.5625,-38.0625,-9.0625,-0.2000,0.1100,-0.4500,9.8000,0.2600,0.1300,1,1
5938,1972,70535894,92.250,-5.812,105.574,105.625,0.339,-0.299,0.505,99982.70,36.16,-71.821,-68.243,-11.1073,9.2400,0.3800,0.3300,-1.8750,-0.1875,-0.1875,13.8750,-38.0625,-9.5000,0.4700,-0.1500,-0.4700,9.8000,0.2600,0.1200,1,1
5950,1976,70656585,92.250,-5.812,105.651,105.688,0.284,-0.405,0.417,99983.96,36.16,-71.288,-67.822,-11.1858,9.8800,0.3800,-0.0200,0.5000,0.8750,0.1875,13.8750,-38.0625,-9.8750,0.0100,0.1200,0.0000,9.8000,0.2600,0.1300,1,1
5962,1980,70776866,92.188,-5.812,105.689,105.750,0.200,-0.410,-0.633,99984.02,36.16,-70.792,-67.429,-11.1155,9.7600,0.3200,-0.0600,-3.5000,0.6875,-0.0625,13.0625,-37.0000,-10.6875,-0.0800,0.1700,-0.3700,9.8000,0.2600,0.1300,1,1
5972,1983,70877389,92.250,-5.812,105.799,105.812,0.231,1.036,-0.725,99966.88,36.14,-70.423,-67.121,-10.9719,9.4200,0.2200,0.1900,1.4375,-0.6875,0.4375,13.0625,-37.3750,-10.2500,0.0600,-0.0600,-0.0500,9.8000,0.2700,0.1100,1,1
5982,1986,70977009,92.188,-5.812,105.837,105.875,0.031,-0.609,-0.223,99986.38,36.14,-70.022,-66.810,-11.4076,9.8100,0.6500,1.0200,0.2500,1.0000,0.1875,13.0625,-38.8750,-9.8750,-0.4200,-0.6700,0.4700,9.8000,0.2700,0.1200,1,1
5994,1990,71096429,92.188,-5.812,105.662,105.562,0.528,0.834,2.927,99969.27,36.15,-69.481,-66.422,-11.0836,9.7700,0.2900,0.0200,0.0000,-0.3750,-0.0625,13.8750,-38.8750,-11.0625,-0.0500,0.0000,-0.0800,9.8000,0.2700,0.1100,1,1
6006,1994,71216940,92.250,-5.812,105.553,105.438,0.297,-0.562,-1.279,99985.82,36.15,-69.007,-66.061,-11.1236,9.7800,0.3300,0.0400,2.2500,-0.6875,0.0625,12.3750,-37.3750,-10.6875,-0.0500,0.0400,-0.0300,9.8000,0.2700,0.1100,1,1
6018,1998,71336760,92.250,-5.812,105.411,105.062,0.245,-0.357,-0.541,99983.38,36.16,-68.574,-65.714,-11.4323,9.8500,0.6900,1.4800,15.3750,0.6875,-0.1875,12.6875,-38.5000,-10.2500,-0.2700,0.2500,0.6500,9.8000,0.2700,0.1000,1,1
6030,2002,71456997,92.062,-5.812,103.250,100.312,0.044,-0.867,-0.936,99989.44,36.17,-68.171,-65.355,-10.6494,8.9100,-0.0200,1.1100,50.6875,3.6250,1.5000,13.5000,-37.7500,-8.2500,0.0100,-0.4200,1.3500,9.8000,0.2700,0.1600,1,1
6040,2005,71557467,92.312,-5.875,100.239,97.812,-0.031,-0.832,-1.768,99989.02,36.16,-67.855,-65.080,-11.3668,9.7700,0.5300,-0.8300,13.0625,-1.6875,-0.1875,14.5625,-37.3750,-3.7500,-0.5800,0.1000,-1.1000,9.8000,0.2800,0.0500,1,1
6051,2009,71667595,92.312,-5.875,98.368,97.562,0.066,0.369,0.313,99974.78,36.17,-67.497,-64.833,-10.8087,9.0700,0.0200,-1.3400,-10.8750,-2.4375,0.0000,14.8750,-37.3750,-4.0625,0.5900,0.0700,-1.8600,9.8000,0.2800,0.0400,1,1
6063,2013,71786411,92.312,-5.875,98.297,98.562,-0.159,-0.739,-0.808,99987.91,36.17,-67.137,-64.538,-11.1169,9.7200,0.3100,-0.1800,-3.4375,0.8750,-0.1250,15.2500,-37.0000,-4.0625,-0.1000,0.1000,-0.1800,9.8000,0.2800,0.0300,1,1
6072,2016,71886215,92.312,-5.875,98.750,99.312,-0.149,-1.088,0.119,99992.06,36.15,-66.825,-64.296,-11.0985,9.7000,0.3000,-0.0200,-14.3125,-0.0625,-0.1250,15.6875,-37.7500,-3.0000,-0.5000,-0.1000,0.0400,9.8000,0.2800,0.0400,1,1
6084,2020,72007684,92.312,-5.875,99.984,100.875,-0.135,-0.154,-0.467,99980.98,36.16,-66.493,-64.009,-11.0178,9.7400,0.2300,0.3600,-3.1875,0.0625,0.0000,15.2500,-37.3750,-5.3750,-0.0900,0.0200,-0.0200,9.8000,0.2800,0.0500,1,1
6096,2024,72128009,92.312,-5.875,100.829,101.312,0.384,0.720,4.135,99970.62,36.16,-66.031,-63.713,-11.1472,9.6600,0.3600,0.1500,-3.5000,-0.3750,-0.1250,15.2500,-37.3750,-6.1875,-0.0100,0.0200,0.0100,9.8000,0.2700,0.0500,1,1
6108,2028,72247427,92.312,-5.875,101.268,101.500,0.281,0.263,-0.405,99976.05,36.16,-65.667,-63.442,-11.1525,9.7500,0.3500,0.0000,-1.5000,-0.0625,0.0625,15.6875,-37.3750,-7.0000,-0.0600,0.0100,-0.0100,9.8000,0.2700,0.0400,1,1
6120,2032,72367921,92.312,-5.812,101.750,102.250,0.360,0.644,0.114,99971.53,36.16,-65.295,-63.177,-11.0797,9.8100,0.2800,-0.0300,-6.8750,-1.2500,0.6250,15.2500,-36.2500,-7.5000,-0.1000,-0.0500,-0.1500,9.8000,0.2700,0.0300,1,1
6132,2036,72487214,92.375,-5.812,102.336,102.625,0.328,0.459,0.419,99973.72,36.17,-64.944,-62.919,-11.0657,9.7500,0.2700,-0.0800,-0.1250,1.2500,-0.5625,15.2500,-37.0000,-7.5000,-0.0300,0.0100,-0.1000,9.8000,0.2700,0.0300,1,1
6144,2040,72608447,92.312,-5.875,102.564,102.625,0.274,-0.494,0.391,99985.02,36.17,-64.580,-62.666,-11.1036,9.7500,0.3000,-0.0200,-1.1250,1.6875,-0.2500,15.2500,-37.0000,-6.5625,0.0000,0.1200,-0.3600,9.8000,0.2800,0.0400,1,1
6154,2043,72708447,92.312,-5.812,102.851,103.188,0.436,0.505,0.158,99973.17,36.18,-64.294,-62.467,-11.1140,9.7600,0.3200,-0.0200,-4.1875,-0.9375,0.5000,16.0625,-37.0000,-7.7500,0.0000,0.1100,-0.0200,9.8000,0.2700,0.0300,1,1
6165,2047,72828355,92.312,-5.875,103.440,104.000,0.070,0.127,-3.207,99977.65,36.14,-64.067,-62.255,-11.1445,9.7100,0.3400,-0.1500,-2.8750,0.7500,-0.5625,16.3750,-37.0000,-8.5625,0.0900,0.0500,-0.6900,9.8000,0.2700,0.0400,1,1
6175,2050,72928772,92.312,-5.875,103.928,104.250,0.158,0.254,0.445,99976.16,36.15,-63.806,-62.063,-11.0728,9.7400,0.2700,-0.0200,0.2500,1.5625,-0.7500,15.2500,-36.5625,-7.7500,-0.1000,0.0300,-0.0200,9.8000,0.2800,0.0400,1,1
6186,2054,73037550,92.312,-5.875,104.149,104.250,0.126,0.445,-0.439,99973.89,36.14,-63.565,-61.872,-11.1059,9.7600,0.3000,-0.0500,-0.1250,-0.7500,0.3750,15.6875,-36.5625,-8.5625,-0.0500,0.0000,-0.1000,9.8000,0.2800,0.0400,1,1
6198,2058,73158702,92.312,-5.875,104.221,104.250,0.132,0.767,-1.093,99970.07,36.16,-63.305,-61.665,-11.0821,9.7300,0.2800,-0.0300,-0.0625,-0.2500,0.0000,16.3750,-36.5625,-9.0625,-0.0400,0.0300,-0.1000,9.8000,0.2800,0.0400,1,1
6210,2062,73279008,92.312,-5.875,104.259,104.312,0.189,0.518,0.542,99973.02,36.15,-63.017,-61.459,-11.0710,9.7800,0.2600,-0.1200,-0.3750,-0.3125,0.0000,16.0625,-36.5625,-9.5000,-0.0400,-0.0100,-0.0900,9.8000,0.2800,0.0300,1,1
6222,2066,73398940,92.250,-5.938,104.297,104.312,0.442,1.426,1.411,99962.27,36.15,-62.717,-61.256,-11.0914,9.7300,0.2800,0.0000,0.0625,0.5000,0.1250,16.3750,-37.3750,-8.5625,-0.0500,0.0100,-0.1000,9.8000,0.2800,0.0600,1,1
6234,2070,73518940,92.250,-5.938,104.308,104.312,0.175,-0.474,-1.390,99984.78,36.15,-62.451,-61.065,-11.1249,9.7500,0.3100,-0.0400,0.6250,0.3125,-0.0625,16.0625,-37.3750,-9.8750,-0.0500,0.0100,-0.0900,9.8000,0.2800,0.0500,1,1
6246,2074,73638458,92.250,-5.938,104.294,104.250,0.267,-1.017,2.010,99991.21,36.16,-62.155,-60.873,-11.2039,9.7600,0.3900,0.0000,2.5625,0.0625,0.0625,15.6875,-37.0000,-8.5625,-0.0900,0.0100,-0.0400,9.8000,0.2900,0.0500,1,1
6256,2077,73738318,92.250,-5.938,104.225,104.188,0.001,0.396,-4.015,99974.47,36.14,-62.066,-60.749,-11.1312,9.7300,0.3200,0.0000,0.6250,-0.1250,-0.0625,15.6875,-37.0000,-8.2500,-0.0800,0.0100,-0.0900,9.8000,0.2900,0.0500,1,1
6265,2080,73838420,92.250,-5.938,104.202,104.188,-0.120,-0.812,-0.448,99988.78,36.14,-61.891,-60.610,-11.1129,9.7300,0.3000,-0.0400,-0.0625,-0.3125,0.2500,15.6875,-37.3750,-7.7500,-0.0600,0.0000,-0.0900,9.8000,0.2900,0.0500,1,1
6276,2084,73949198,92.250,-5.938,104.192,104.188,-0.022,0.071,-0.259,99978.32,36.16,-61.706,-60.460,-11.1028,9.7400,0.2900,-0.0100,0.1250,0.2500,0.0625,14.8750,-36.5625,-8.2500,-0.0400,0.0200,-0.0600,9.8000,0.2900,0.0500,1,1
6288,2088,74069703,92.250,-5.938,104.189,104.188,-0.125,-0.711,0.715,99987.59,36.16,-61.497,-60.300,-11.0845,9.7400,0.2700,-0.0500,1.1875,0.0625,0.0625,16.7500,-36.5625,-9.0625,-0.0800,-0.0400,-0.1100,9.8000,0.2900,0.0500,1,1
6300,2092,74188798,92.250,-5.938,104.147,104.125,0.105,-0.876,2.624,99989.55,36.15,-61.231,-60.132,-11.1662,9.7800,0.3500,0.0000,2.0625,0.3750,0.2500,15.0000,-37.0000,-9.0625,-0.0700,0.0400,-0.0500,9.8000,0.2900,0.0500,1,1
6312,2096,74309826,92.250,-5.938,104.074,104.000,0.269,0.382,1.464,99974.62,36.16,-61.012,-59.981,-11.1667,9.7000,0.3600,0.0300,-0.8750,0.6250,0.3750,16.0625,-36.5625,-8.5625,-0.1300,0.1000,-0.1700,9.8000,0.2900,0.0500,1,1
6324,2100,74430006,92.312,-5.875,104.104,104.125,0.404,0.118,1.014,99977.77,36.16,-60.751,-59.819,-11.3487,9.7200,0.5400,-0.2600,0.0625,-0.3750,0.0625,15.2500,-36.5625,-8.2500,-0.0500,0.4000,-0.3300,9.8000,0.2700,0.0200,1,1
6336,2104,74549951,92.250,-5.938,103.599,102.812,0.580,1.310,0.535,99963.64,36.16,-60.533,-59.746,-11.6078,10.3900,0.7100,-0.5300,14.0000,1.3125,-0.1250,16.3750,-37.3750,-8.2500,-0.2700,0.6700,-0.2100,9.8000,0.2800,0.0500,1,1
6348,2108,74669950,92.250,-5.938,102.194,100.562,0.399,0.437,-0.553,99973.98,36.16,-60.348,-59.782,-12.6158,10.2900,1.7500,-0.1400,32.3125,0.8125,-0.3750,17.1875,-38.0625,-7.0000,-0.4600,1.7200,-0.2700,9.8000,0.2900,0.0500,1,1
6360,2112,74789424,92.312,-5.875,98.762,95.562,0.661,0.650,1.710,99971.46,36.15,-60.118,-59.686,-11.0990,10.1300,0.2300,-0.6700,60.8750,5.8125,1.3125,17.1875,-37.3750,-5.0000,0.8100,-0.4100,-0.5100,9.8000,0.2700,0.0600,1,1
6369,2115,74889302,90.500,-5.688,93.938,89.562,0.178,-0.802,-1.530,99988.66,36.15,-60.031,-59.398,-9.0792,9.7000,-1.6800,1.9700,24.1875,25.8750,2.3750,16.7500,-38.0625,-0.0625,-0.8400,-0.9300,0.8300,9.7800,0.2500,0.5800,1,1
6381,2119,75010568,91.125,-5.688,90.606,89.250,0.108,0.230,-1.669,99976.43,36.15,-59.914,-59.134,-10.1023,9.1700,-0.6000,0.8300,7.8125,-40.6875,0.3125,16.3750,-37.0000,3.1875,-0.1400,0.2100,0.0000,9.7900,0.2400,0.4100,1,1
6393,2123,75130871,92.500,-5.688,89.643,89.562,0.021,-0.726,-0.082,99987.77,36.16,-59.739,-59.021,-10.9796,10.3000,0.1300,-0.5300,-4.5625,-3.9375,-0.4375,16.7500,-38.0625,2.3750,-0.3400,-0.1800,0.0500,9.8000,0.2400,0.0100,1,1
