=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.08.22 01:02:26 =~=~=~=~=~=~=~=~=~=~=~=
5676,1888,66310039,1.000,1.125,179.625,179.625,1.420,1.965,2.222,99660.19,33.34,-93.395,-95.377,-19.1475,1,1
5688,1892,66430560,1.000,1.125,179.625,179.625,0.970,0.428,-2.959,99678.35,33.35,-93.453,-95.390,-19.1275,1,1
5700,1896,66550095,1.000,1.125,179.625,179.625,1.220,2.057,0.601,99659.10,33.35,-93.461,-95.392,-19.1283,1,1
5712,1900,66670730,1.000,1.125,179.625,179.625,1.469,3.379,0.877,99643.49,33.34,-93.444,-95.388,-19.1271,1,1
5722,1903,66770821,1.000,1.125,179.625,179.625,1.330,0.964,1.726,99672.02,33.33,-93.382,-95.377,-19.1174,1,1
5734,1907,66890137,1.000,1.125,179.625,179.625,1.057,0.101,-1.654,99682.22,33.34,-93.416,-95.384,-19.1172,1,1
5746,1911,67011119,1.000,1.125,179.625,179.625,1.122,2.076,-1.400,99658.88,33.34,-93.477,-95.397,-19.1081,1,1
5758,1915,67131738,1.000,1.125,179.625,179.625,0.680,0.043,-2.551,99682.90,33.35,-93.538,-95.410,-19.1475,1,1
5770,1919,67251087,1.000,1.125,179.625,179.625,1.284,1.820,4.196,99661.90,33.34,-93.472,-95.399,-19.2802,1,1
5782,1923,67371730,1.000,1.125,179.625,179.625,0.960,-0.102,-0.709,99684.62,33.34,-93.476,-95.399,-19.1588,1,1
5794,1927,67491130,1.000,1.125,179.625,179.625,1.056,2.220,-2.361,99657.18,33.35,-93.559,-95.417,-19.1079,1,1
5806,1931,67612381,1.000,1.125,179.625,179.625,0.990,0.850,1.716,99673.36,33.34,-93.531,-95.412,-19.1079,1,1
5818,1935,67732738,1.000,1.125,179.625,179.625,0.789,2.599,-3.917,99652.70,33.34,-93.666,-95.439,-19.1077,1,1
