=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.08.22 13:29:59 =~=~=~=~=~=~=~=~=~=~=~=
5846,1589,58599597,7.375,0.312,31.120,27.688,0.815,1.458,-0.074,100042.06,36.55,-95.252,-96.710,-19.5070,0.7000,-0.5000,9.8500,1.1250,-0.6875,53.1875,-11.1875,15.7500,71.0000,0.1100,0.2700,0.0900,0.5800,-0.7800,9.7500,1,1
5861,1593,58719012,7.312,0.625,25.737,22.438,0.585,-0.170,-0.548,100061.37,36.56,-95.261,-96.717,-19.4347,0.8200,-0.2600,9.7500,0.5625,-1.2500,38.4375,-8.1875,14.3750,56.0625,0.4400,0.2700,0.1300,0.5700,-0.8300,9.7500,1,1
5874,1596,58819277,7.000,0.812,20.614,17.312,0.642,0.084,-0.090,100058.36,36.56,-95.274,-96.726,-19.4557,0.3800,-0.7500,9.8200,0.0000,-5.0625,39.3750,-6.2500,12.0625,45.3750,0.2500,0.1400,0.1100,0.5100,-0.8700,9.7500,1,1
5889,1600,58936126,6.938,0.938,16.385,14.875,0.777,1.075,0.332,100046.59,36.55,-95.280,-96.730,-19.3012,0.7100,-0.7600,9.6700,0.0625,-0.1250,5.5000,-6.2500,10.5625,39.5625,0.2100,0.1200,-0.0700,0.5000,-0.8800,9.7500,1,1
5905,1604,59055293,6.812,0.875,14.735,14.062,0.964,1.473,1.359,100041.88,36.57,-95.249,-96.727,-19.6133,0.3100,-0.6500,9.9600,0.5625,-0.0625,10.6875,-5.5625,9.8750,38.2500,-0.1700,0.2200,0.2100,0.4800,-0.8800,9.7500,1,1
5921,1608,59179637,6.312,1.062,12.299,9.375,0.899,0.030,0.817,100058.99,36.56,-95.204,-96.726,-19.3909,0.5600,-0.8600,9.7500,0.8750,0.8750,80.5000,-5.5625,9.8750,35.5000,-0.2400,-0.0100,0.0000,0.4000,-0.9100,9.7500,1,1
5935,1612,59297868,5.750,1.250,6.623,2.625,0.841,1.415,-2.079,100042.57,36.56,-95.253,-96.738,-19.4038,0.6100,-0.8800,9.7500,0.6875,-2.0625,51.3750,1.0000,7.1875,29.6875,0.3000,0.0600,0.0000,0.3000,-0.9400,9.7500,1,1
5947,1615,59399318,5.438,1.375,1.536,357.688,0.808,1.497,-0.085,100041.59,36.57,-95.256,-96.746,-19.5985,0.6800,-1.1000,9.9600,-0.2500,-3.7500,41.2500,3.5000,1.2500,23.5000,0.0000,0.0900,0.1000,0.2500,-0.9700,9.7500,1,1
5962,1619,59511291,5.312,1.562,-5.109,351.062,1.102,1.058,2.952,100046.80,36.57,-95.176,-96.733,-19.2865,1.0600,-1.0400,9.6500,-0.7500,-6.3750,34.0000,3.7500,7.6875,2.5000,0.8300,-0.0400,-0.0900,0.2300,-0.9900,9.7500,1,1
5976,1623,59629324,4.438,1.625,-10.949,345.688,1.017,0.425,0.347,100054.30,36.58,-95.153,-96.727,-19.5243,0.0500,-1.2600,9.8500,-4.3750,-2.2500,30.8125,1.0625,9.5000,7.5000,0.6000,0.4500,0.0700,0.0700,-1.0100,9.7500,1,1
5990,1627,59749502,4.688,1.688,-15.198,343.250,0.972,-0.315,0.850,100063.09,36.59,-95.117,-96.735,-19.4737,0.5000,-0.7500,9.7800,1.2500,-16.6875,-3.0000,-0.6875,10.1875,6.5625,0.7400,0.3700,-0.2000,0.1300,-1.0200,9.7500,1,1
6005,1631,59869668,4.000,1.438,-16.019,344.312,0.876,1.055,-2.203,100046.84,36.58,-95.191,-96.753,-19.1394,0.4600,-1.0000,9.4400,-0.2500,0.7500,-6.8125,-4.0625,11.6875,8.2500,0.5800,0.0300,0.0000,-0.0100,-0.9700,9.7500,1,1
6020,1635,59989579,4.375,1.375,-15.487,344.812,0.848,1.476,-1.642,100041.85,36.58,-95.229,-96.774,-19.4707,0.9200,-0.8200,9.7800,1.8750,-7.6875,-1.0625,-4.3750,12.5000,9.5625,0.3300,-0.0400,0.0600,0.0600,-0.9600,9.7500,1,1
6036,1639,60111293,4.750,1.375,-15.243,344.812,0.967,1.568,0.810,100040.76,36.57,-95.217,-96.783,-19.3379,0.6600,-0.9300,9.6600,0.0625,0.3750,-0.0625,1.5625,16.5625,9.2500,0.5300,0.0200,-0.0800,0.1200,-0.9600,9.7500,1,1
6050,1643,60229523,4.750,1.438,-15.282,344.438,0.921,1.921,-1.494,100036.57,36.59,-95.242,-96.797,-19.5649,0.2100,-1.2000,9.9000,-0.5625,0.0000,12.1250,2.3750,16.5625,7.6875,-1.8500,-0.6400,0.1600,0.1200,-0.9700,9.7500,1,1
